assessmentId,internalTaxonId,scientificName,code,name,note
3833067,133622,Montipora capitata,3.4.1,Captive breeding/artificial propagation,
3833067,133622,Montipora capitata,2.1,Site/area management,
3833067,133622,Montipora capitata,3.4.2,Genome resource bank,
3833067,133622,Montipora capitata,2.3,Habitat & natural process restoration,
3833067,133622,Montipora capitata,1.1,Site/area protection,
3834725,133626,Acropora schmitti,3.2,Species recovery,
3834725,133626,Acropora schmitti,3.4.1,Captive breeding/artificial propagation,
3834725,133626,Acropora schmitti,2.1,Site/area management,
3834725,133626,Acropora schmitti,3.4.2,Genome resource bank,
3834725,133626,Acropora schmitti,2.3,Habitat & natural process restoration,
3834725,133626,Acropora schmitti,1.1,Site/area protection,
3837240,133632,Montipora vaughani,3.2,Species recovery,
3837240,133632,Montipora vaughani,3.4.1,Captive breeding/artificial propagation,
3837240,133632,Montipora vaughani,2.1,Site/area management,
3837240,133632,Montipora vaughani,3.4.2,Genome resource bank,
3837240,133632,Montipora vaughani,2.3,Habitat & natural process restoration,
3837240,133632,Montipora vaughani,1.1,Site/area protection,
3845401,133647,Acropora polystoma,3.2,Species recovery,
3845401,133647,Acropora polystoma,3.4.1,Captive breeding/artificial propagation,
3845401,133647,Acropora polystoma,2.1,Site/area management,
3845401,133647,Acropora polystoma,3.4.2,Genome resource bank,
3845401,133647,Acropora polystoma,2.3,Habitat & natural process restoration,
3845401,133647,Acropora polystoma,1.1,Site/area protection,
3847939,133651,Platygyra lamellina,3.2,Species recovery,
3847939,133651,Platygyra lamellina,3.4.1,Captive breeding/artificial propagation,
3847939,133651,Platygyra lamellina,2.1,Site/area management,
3847939,133651,Platygyra lamellina,3.4.2,Genome resource bank,
3847939,133651,Platygyra lamellina,2.3,Habitat & natural process restoration,
3847939,133651,Platygyra lamellina,1.1,Site/area protection,
3849670,133654,Favites chinensis,3.2,Species recovery,
3849670,133654,Favites chinensis,3.4.1,Captive breeding/artificial propagation,
3849670,133654,Favites chinensis,2.1,Site/area management,
3849670,133654,Favites chinensis,3.4.2,Genome resource bank,
3849670,133654,Favites chinensis,2.3,Habitat & natural process restoration,
3849670,133654,Favites chinensis,1.1,Site/area protection,
3862790,133682,Acropora subulata,3.2,Species recovery,
3862790,133682,Acropora subulata,3.4.1,Captive breeding/artificial propagation,
3862790,133682,Acropora subulata,2.1,Site/area management,
3862790,133682,Acropora subulata,3.4.2,Genome resource bank,
3862790,133682,Acropora subulata,2.3,Habitat & natural process restoration,
3862790,133682,Acropora subulata,1.1,Site/area protection,
3869980,133698,Acropora nana,3.2,Species recovery,
3869980,133698,Acropora nana,3.4.1,Captive breeding/artificial propagation,
3869980,133698,Acropora nana,2.1,Site/area management,
3869980,133698,Acropora nana,3.4.2,Genome resource bank,
3869980,133698,Acropora nana,2.3,Habitat & natural process restoration,
3869980,133698,Acropora nana,1.1,Site/area protection,
10566196,41880,Haliotis cracherodii,3.2,Species recovery,
10566196,41880,Haliotis cracherodii,5.4.2,National level,
10566196,41880,Haliotis cracherodii,3.3.1,Reintroduction,
10566196,41880,Haliotis cracherodii,3.1.1,Harvest management,
54150383,132862,Acropora cophodactyla,3.4.2,Genome resource bank,
54150383,132862,Acropora cophodactyla,2.3,Habitat & natural process restoration,
54150383,132862,Acropora cophodactyla,3.4.1,Captive breeding/artificial propagation,
54150383,132862,Acropora cophodactyla,2.1,Site/area management,
54150383,132862,Acropora cophodactyla,3.2,Species recovery,
54150383,132862,Acropora cophodactyla,1.1,Site/area protection,
54151400,132869,Acropora florida,3.4.2,Genome resource bank,
54151400,132869,Acropora florida,2.1,Site/area management,
54151400,132869,Acropora florida,1.1,Site/area protection,
54151400,132869,Acropora florida,2.3,Habitat & natural process restoration,
54151400,132869,Acropora florida,3.4.1,Captive breeding/artificial propagation,
54151400,132869,Acropora florida,3.2,Species recovery,
54154226,132883,Goniastrea australensis,3.2,Species recovery,
54154226,132883,Goniastrea australensis,3.4.1,Captive breeding/artificial propagation,
54154226,132883,Goniastrea australensis,1.1,Site/area protection,
54154226,132883,Goniastrea australensis,2.3,Habitat & natural process restoration,
54154226,132883,Goniastrea australensis,3.4.2,Genome resource bank,
54154226,132883,Goniastrea australensis,2.1,Site/area management,
54156250,132888,Acropora secale,2.3,Habitat & natural process restoration,
54156250,132888,Acropora secale,1.1,Site/area protection,
54156250,132888,Acropora secale,3.2,Species recovery,
54156250,132888,Acropora secale,3.4.1,Captive breeding/artificial propagation,
54156250,132888,Acropora secale,2.1,Site/area management,
54156250,132888,Acropora secale,3.4.2,Genome resource bank,
54161679,132922,Montastrea curta,3.4.2,Genome resource bank,
54161679,132922,Montastrea curta,2.3,Habitat & natural process restoration,
54161679,132922,Montastrea curta,3.4.1,Captive breeding/artificial propagation,
54161679,132922,Montastrea curta,2.1,Site/area management,
54161679,132922,Montastrea curta,3.2,Species recovery,
54161679,132922,Montastrea curta,1.1,Site/area protection,
54163337,132936,Favia pallida,3.4.1,Captive breeding/artificial propagation,
54163337,132936,Favia pallida,3.2,Species recovery,
54163337,132936,Favia pallida,3.4.2,Genome resource bank,
54163337,132936,Favia pallida,2.1,Site/area management,
54163337,132936,Favia pallida,1.1,Site/area protection,
54163337,132936,Favia pallida,2.3,Habitat & natural process restoration,
54164079,132940,Acropora acuminata,3.4.1,Captive breeding/artificial propagation,
54164079,132940,Acropora acuminata,3.2,Species recovery,
54164079,132940,Acropora acuminata,1.1,Site/area protection,
54164079,132940,Acropora acuminata,2.3,Habitat & natural process restoration,
54164079,132940,Acropora acuminata,2.1,Site/area management,
54164079,132940,Acropora acuminata,3.4.2,Genome resource bank,
54164687,132948,Acropora granulosa,3.4.2,Genome resource bank,
54164687,132948,Acropora granulosa,2.3,Habitat & natural process restoration,
54164687,132948,Acropora granulosa,1.1,Site/area protection,
54164687,132948,Acropora granulosa,3.2,Species recovery,
54164687,132948,Acropora granulosa,3.4.1,Captive breeding/artificial propagation,
54164687,132948,Acropora granulosa,2.1,Site/area management,
54167680,132966,Acropora rambleri,1.1,Site/area protection,
54167680,132966,Acropora rambleri,3.4.2,Genome resource bank,
54167680,132966,Acropora rambleri,2.3,Habitat & natural process restoration,
54167680,132966,Acropora rambleri,3.4.1,Captive breeding/artificial propagation,
54167680,132966,Acropora rambleri,2.1,Site/area management,
54167680,132966,Acropora rambleri,3.2,Species recovery,
54168256,132969,Acropora listeri,1.1,Site/area protection,
54168256,132969,Acropora listeri,3.2,Species recovery,
54168256,132969,Acropora listeri,3.4.1,Captive breeding/artificial propagation,
54168256,132969,Acropora listeri,2.1,Site/area management,
54168256,132969,Acropora listeri,3.4.2,Genome resource bank,
54168256,132969,Acropora listeri,2.3,Habitat & natural process restoration,
54169590,132976,Acropora loripes,3.4.2,Genome resource bank,
54169590,132976,Acropora loripes,2.3,Habitat & natural process restoration,
54169590,132976,Acropora loripes,3.4.1,Captive breeding/artificial propagation,
54169590,132976,Acropora loripes,2.1,Site/area management,
54169590,132976,Acropora loripes,3.2,Species recovery,
54169590,132976,Acropora loripes,1.1,Site/area protection,
54170240,132978,Montastrea magnistellata,3.4.2,Genome resource bank,
54170240,132978,Montastrea magnistellata,2.1,Site/area management,
54170240,132978,Montastrea magnistellata,3.4.1,Captive breeding/artificial propagation,
54170240,132978,Montastrea magnistellata,3.2,Species recovery,
54170240,132978,Montastrea magnistellata,1.1,Site/area protection,
54170240,132978,Montastrea magnistellata,2.3,Habitat & natural process restoration,
54170883,132980,Leptoria phrygia,2.1,Site/area management,
54170883,132980,Leptoria phrygia,3.4.2,Genome resource bank,
54170883,132980,Leptoria phrygia,2.3,Habitat & natural process restoration,
54170883,132980,Leptoria phrygia,1.1,Site/area protection,
54170883,132980,Leptoria phrygia,3.2,Species recovery,
54170883,132980,Leptoria phrygia,3.4.1,Captive breeding/artificial propagation,
54171607,132983,Leptastrea bottae,3.4.1,Captive breeding/artificial propagation,
54171607,132983,Leptastrea bottae,3.2,Species recovery,
54171607,132983,Leptastrea bottae,2.1,Site/area management,
54171607,132983,Leptastrea bottae,3.4.2,Genome resource bank,
54171607,132983,Leptastrea bottae,2.3,Habitat & natural process restoration,
54171607,132983,Leptastrea bottae,1.1,Site/area protection,
54172878,132992,Acropora humilis,1.1,Site/area protection,
54172878,132992,Acropora humilis,3.4.2,Genome resource bank,
54172878,132992,Acropora humilis,2.3,Habitat & natural process restoration,
54172878,132992,Acropora humilis,3.4.1,Captive breeding/artificial propagation,
54172878,132992,Acropora humilis,2.1,Site/area management,
54172878,132992,Acropora humilis,3.2,Species recovery,
54173555,132997,Montastrea valenciennesi,3.4.2,Genome resource bank,
54173555,132997,Montastrea valenciennesi,2.3,Habitat & natural process restoration,
54173555,132997,Montastrea valenciennesi,1.1,Site/area protection,
54173555,132997,Montastrea valenciennesi,3.2,Species recovery,
54173555,132997,Montastrea valenciennesi,3.4.1,Captive breeding/artificial propagation,
54173555,132997,Montastrea valenciennesi,2.1,Site/area management,
54174146,132998,Acropora samoensis,1.1,Site/area protection,
54174146,132998,Acropora samoensis,2.3,Habitat & natural process restoration,
54174146,132998,Acropora samoensis,3.2,Species recovery,
54174146,132998,Acropora samoensis,3.4.1,Captive breeding/artificial propagation,
54174146,132998,Acropora samoensis,2.1,Site/area management,
54174146,132998,Acropora samoensis,3.4.2,Genome resource bank,
54176059,133013,Acropora grandis,3.4.2,Genome resource bank,
54176059,133013,Acropora grandis,2.1,Site/area management,
54176059,133013,Acropora grandis,1.1,Site/area protection,
54176059,133013,Acropora grandis,2.3,Habitat & natural process restoration,
54176059,133013,Acropora grandis,3.4.1,Captive breeding/artificial propagation,
54176059,133013,Acropora grandis,3.2,Species recovery,
54177216,133020,Acropora tenuis,2.3,Habitat & natural process restoration,
54177216,133020,Acropora tenuis,2.1,Site/area management,
54177216,133020,Acropora tenuis,1.1,Site/area protection,
54177216,133020,Acropora tenuis,3.4.2,Genome resource bank,
54177216,133020,Acropora tenuis,3.2,Species recovery,
54177216,133020,Acropora tenuis,3.4.1,Captive breeding/artificial propagation,
54177921,133021,Acropora microphthalma,3.4.1,Captive breeding/artificial propagation,
54177921,133021,Acropora microphthalma,3.2,Species recovery,
54177921,133021,Acropora microphthalma,3.4.2,Genome resource bank,
54177921,133021,Acropora microphthalma,2.1,Site/area management,
54177921,133021,Acropora microphthalma,2.3,Habitat & natural process restoration,
54177921,133021,Acropora microphthalma,1.1,Site/area protection,
54179867,133025,Acropora vaughani,3.4.1,Captive breeding/artificial propagation,
54179867,133025,Acropora vaughani,2.1,Site/area management,
54179867,133025,Acropora vaughani,3.4.2,Genome resource bank,
54179867,133025,Acropora vaughani,2.3,Habitat & natural process restoration,
54179867,133025,Acropora vaughani,1.1,Site/area protection,
54179867,133025,Acropora vaughani,3.2,Species recovery,
54181084,133029,Favia rotumana,1.1,Site/area protection,
54181084,133029,Favia rotumana,2.3,Habitat & natural process restoration,
54181084,133029,Favia rotumana,3.4.2,Genome resource bank,
54181084,133029,Favia rotumana,2.1,Site/area management,
54181084,133029,Favia rotumana,3.4.1,Captive breeding/artificial propagation,
54181084,133029,Favia rotumana,3.2,Species recovery,
54186872,133055,Favites halicora,2.3,Habitat & natural process restoration,
54186872,133055,Favites halicora,1.1,Site/area protection,
54186872,133055,Favites halicora,2.1,Site/area management,
54186872,133055,Favites halicora,3.4.2,Genome resource bank,
54186872,133055,Favites halicora,3.2,Species recovery,
54186872,133055,Favites halicora,3.4.1,Captive breeding/artificial propagation,
54188728,133066,Montipora informis,3.4.1,Captive breeding/artificial propagation,
54188728,133066,Montipora informis,3.2,Species recovery,
54188728,133066,Montipora informis,3.4.2,Genome resource bank,
54188728,133066,Montipora informis,2.1,Site/area management,
54188728,133066,Montipora informis,1.1,Site/area protection,
54188728,133066,Montipora informis,2.3,Habitat & natural process restoration,
54189409,133070,Montastrea colemani,3.4.1,Captive breeding/artificial propagation,
54189409,133070,Montastrea colemani,3.2,Species recovery,
54189409,133070,Montastrea colemani,2.1,Site/area management,
54189409,133070,Montastrea colemani,3.4.2,Genome resource bank,
54189409,133070,Montastrea colemani,2.3,Habitat & natural process restoration,
54189409,133070,Montastrea colemani,1.1,Site/area protection,
54189890,133071,Montipora foliosa,3.2,Species recovery,
54189890,133071,Montipora foliosa,2.1,Site/area management,
54189890,133071,Montipora foliosa,3.4.1,Captive breeding/artificial propagation,
54189890,133071,Montipora foliosa,3.4.2,Genome resource bank,
54189890,133071,Montipora foliosa,2.3,Habitat & natural process restoration,
54189890,133071,Montipora foliosa,1.1,Site/area protection,
54192366,133084,Barabattoia amicorum,2.3,Habitat & natural process restoration,
54192366,133084,Barabattoia amicorum,3.4.2,Genome resource bank,
54192366,133084,Barabattoia amicorum,2.1,Site/area management,
54192366,133084,Barabattoia amicorum,3.4.1,Captive breeding/artificial propagation,
54192366,133084,Barabattoia amicorum,3.2,Species recovery,
54192366,133084,Barabattoia amicorum,1.1,Site/area protection,
54193471,133088,Echinopora lamellosa,2.3,Habitat & natural process restoration,
54193471,133088,Echinopora lamellosa,1.1,Site/area protection,
54193471,133088,Echinopora lamellosa,2.1,Site/area management,
54193471,133088,Echinopora lamellosa,3.4.2,Genome resource bank,
54193471,133088,Echinopora lamellosa,3.2,Species recovery,
54193471,133088,Echinopora lamellosa,3.4.1,Captive breeding/artificial propagation,
54194183,133090,Leptastrea purpurea,1.1,Site/area protection,
54194183,133090,Leptastrea purpurea,2.3,Habitat & natural process restoration,
54194183,133090,Leptastrea purpurea,3.4.2,Genome resource bank,
54194183,133090,Leptastrea purpurea,2.1,Site/area management,
54194183,133090,Leptastrea purpurea,3.4.1,Captive breeding/artificial propagation,
54194183,133090,Leptastrea purpurea,3.2,Species recovery,
54199574,133117,Montipora lobulata,3.4.2,Genome resource bank,
54199574,133117,Montipora lobulata,2.3,Habitat & natural process restoration,
54199574,133117,Montipora lobulata,3.4.1,Captive breeding/artificial propagation,
54199574,133117,Montipora lobulata,2.1,Site/area management,
54199574,133117,Montipora lobulata,3.2,Species recovery,
54199574,133117,Montipora lobulata,1.1,Site/area protection,
54200688,133132,Acropora aspera,2.1,Site/area management,
54200688,133132,Acropora aspera,3.4.2,Genome resource bank,
54200688,133132,Acropora aspera,1.1,Site/area protection,
54200688,133132,Acropora aspera,2.3,Habitat & natural process restoration,
54200688,133132,Acropora aspera,3.4.1,Captive breeding/artificial propagation,
54200688,133132,Acropora aspera,3.2,Species recovery,
54201666,133137,Astreopora scabra,1.1,Site/area protection,
54201666,133137,Astreopora scabra,3.2,Species recovery,
54201666,133137,Astreopora scabra,2.1,Site/area management,
54201666,133137,Astreopora scabra,3.4.1,Captive breeding/artificial propagation,
54201666,133137,Astreopora scabra,2.3,Habitat & natural process restoration,
54201666,133137,Astreopora scabra,3.4.2,Genome resource bank,
54202066,133139,Isopora palifera,3.2,Species recovery,
54202066,133139,Isopora palifera,3.4.1,Captive breeding/artificial propagation,
54202066,133139,Isopora palifera,2.1,Site/area management,
54202066,133139,Isopora palifera,2.3,Habitat & natural process restoration,
54202066,133139,Isopora palifera,3.4.2,Genome resource bank,
54202066,133139,Isopora palifera,1.1,Site/area protection,
54205621,133167,Cyphastrea serailia,2.3,Habitat & natural process restoration,
54205621,133167,Cyphastrea serailia,1.1,Site/area protection,
54205621,133167,Cyphastrea serailia,2.1,Site/area management,
54205621,133167,Cyphastrea serailia,3.4.2,Genome resource bank,
54205621,133167,Cyphastrea serailia,3.2,Species recovery,
54205621,133167,Cyphastrea serailia,3.4.1,Captive breeding/artificial propagation,
54207651,133175,Montipora efflorescens,1.1,Site/area protection,
54207651,133175,Montipora efflorescens,2.3,Habitat & natural process restoration,
54207651,133175,Montipora efflorescens,3.4.2,Genome resource bank,
54207651,133175,Montipora efflorescens,2.1,Site/area management,
54207651,133175,Montipora efflorescens,3.4.1,Captive breeding/artificial propagation,
54207651,133175,Montipora efflorescens,3.2,Species recovery,
54209005,133186,Montipora floweri,1.1,Site/area protection,
54209005,133186,Montipora floweri,3.4.2,Genome resource bank,
54209005,133186,Montipora floweri,2.3,Habitat & natural process restoration,
54209005,133186,Montipora floweri,3.4.1,Captive breeding/artificial propagation,
54209005,133186,Montipora floweri,2.1,Site/area management,
54209005,133186,Montipora floweri,3.2,Species recovery,
54211359,133200,Oulophyllia crispa,3.4.2,Genome resource bank,
54211359,133200,Oulophyllia crispa,2.3,Habitat & natural process restoration,
54211359,133200,Oulophyllia crispa,1.1,Site/area protection,
54211359,133200,Oulophyllia crispa,3.2,Species recovery,
54211359,133200,Oulophyllia crispa,3.4.1,Captive breeding/artificial propagation,
54211359,133200,Oulophyllia crispa,2.1,Site/area management,
54213777,133209,Favites pentagona,3.4.2,Genome resource bank,
54213777,133209,Favites pentagona,2.1,Site/area management,
54213777,133209,Favites pentagona,2.3,Habitat & natural process restoration,
54213777,133209,Favites pentagona,3.4.1,Captive breeding/artificial propagation,
54213777,133209,Favites pentagona,1.1,Site/area protection,
54213777,133209,Favites pentagona,3.2,Species recovery,
54214470,133214,Astreopora eliptica,2.3,Habitat & natural process restoration,
54214470,133214,Astreopora eliptica,1.1,Site/area protection,
54214470,133214,Astreopora eliptica,3.2,Species recovery,
54214470,133214,Astreopora eliptica,3.4.1,Captive breeding/artificial propagation,
54214470,133214,Astreopora eliptica,2.1,Site/area management,
54214470,133214,Astreopora eliptica,3.4.2,Genome resource bank,
54216304,133220,Montipora caliculata,3.4.1,Captive breeding/artificial propagation,
54216304,133220,Montipora caliculata,2.1,Site/area management,
54216304,133220,Montipora caliculata,3.2,Species recovery,
54216304,133220,Montipora caliculata,1.1,Site/area protection,
54216304,133220,Montipora caliculata,3.4.2,Genome resource bank,
54216304,133220,Montipora caliculata,2.3,Habitat & natural process restoration,
54218331,133231,Diploastrea heliopora,3.4.1,Captive breeding/artificial propagation,
54218331,133231,Diploastrea heliopora,2.1,Site/area management,
54218331,133231,Diploastrea heliopora,3.4.2,Genome resource bank,
54218331,133231,Diploastrea heliopora,2.3,Habitat & natural process restoration,
54218331,133231,Diploastrea heliopora,1.1,Site/area protection,
54218331,133231,Diploastrea heliopora,3.2,Species recovery,
54219368,133239,Acropora nasuta,3.4.2,Genome resource bank,
54219368,133239,Acropora nasuta,2.1,Site/area management,
54219368,133239,Acropora nasuta,3.4.1,Captive breeding/artificial propagation,
54219368,133239,Acropora nasuta,3.2,Species recovery,
54219368,133239,Acropora nasuta,1.1,Site/area protection,
54219368,133239,Acropora nasuta,2.3,Habitat & natural process restoration,
54221512,133244,Favites flexuosa,3.4.2,Genome resource bank,
54221512,133244,Favites flexuosa,2.3,Habitat & natural process restoration,
54221512,133244,Favites flexuosa,3.4.1,Captive breeding/artificial propagation,
54221512,133244,Favites flexuosa,2.1,Site/area management,
54221512,133244,Favites flexuosa,3.2,Species recovery,
54221512,133244,Favites flexuosa,1.1,Site/area protection,
54222944,133248,Acropora robusta,3.2,Species recovery,
54222944,133248,Acropora robusta,3.4.1,Captive breeding/artificial propagation,
54222944,133248,Acropora robusta,2.1,Site/area management,
54222944,133248,Acropora robusta,3.4.2,Genome resource bank,
54222944,133248,Acropora robusta,2.3,Habitat & natural process restoration,
54222944,133248,Acropora robusta,1.1,Site/area protection,
54223617,133250,Acropora digitifera,3.2,Species recovery,
54223617,133250,Acropora digitifera,1.1,Site/area protection,
54223617,133250,Acropora digitifera,3.4.2,Genome resource bank,
54223617,133250,Acropora digitifera,2.3,Habitat & natural process restoration,
54223617,133250,Acropora digitifera,3.4.1,Captive breeding/artificial propagation,
54223617,133250,Acropora digitifera,2.1,Site/area management,
54226156,133267,Astreopora listeri,3.4.1,Captive breeding/artificial propagation,
54226156,133267,Astreopora listeri,3.2,Species recovery,
54226156,133267,Astreopora listeri,3.4.2,Genome resource bank,
54226156,133267,Astreopora listeri,2.1,Site/area management,
54226156,133267,Astreopora listeri,1.1,Site/area protection,
54226156,133267,Astreopora listeri,2.3,Habitat & natural process restoration,
54227968,133284,Plesiastrea versipora,3.2,Species recovery,
54227968,133284,Plesiastrea versipora,1.1,Site/area protection,
54227968,133284,Plesiastrea versipora,3.4.2,Genome resource bank,
54227968,133284,Plesiastrea versipora,2.3,Habitat & natural process restoration,
54227968,133284,Plesiastrea versipora,3.4.1,Captive breeding/artificial propagation,
54227968,133284,Plesiastrea versipora,2.1,Site/area management,
54229155,133290,Favites abdita,1.1,Site/area protection,
54229155,133290,Favites abdita,3.4.2,Genome resource bank,
54229155,133290,Favites abdita,2.3,Habitat & natural process restoration,
54229155,133290,Favites abdita,3.4.1,Captive breeding/artificial propagation,
54229155,133290,Favites abdita,2.1,Site/area management,
54229155,133290,Favites abdita,3.2,Species recovery,
54229881,133291,Acropora striata,2.3,Habitat & natural process restoration,
54229881,133291,Acropora striata,1.1,Site/area protection,
54229881,133291,Acropora striata,2.1,Site/area management,
54229881,133291,Acropora striata,3.4.2,Genome resource bank,
54229881,133291,Acropora striata,3.2,Species recovery,
54229881,133291,Acropora striata,3.4.1,Captive breeding/artificial propagation,
54230315,133292,Astreopora myriophthalma,3.4.1,Captive breeding/artificial propagation,
54230315,133292,Astreopora myriophthalma,2.1,Site/area management,
54230315,133292,Astreopora myriophthalma,3.2,Species recovery,
54230315,133292,Astreopora myriophthalma,1.1,Site/area protection,
54230315,133292,Astreopora myriophthalma,3.4.2,Genome resource bank,
54230315,133292,Astreopora myriophthalma,2.3,Habitat & natural process restoration,
54231035,133293,Acropora valida,3.4.1,Captive breeding/artificial propagation,
54231035,133293,Acropora valida,3.2,Species recovery,
54231035,133293,Acropora valida,3.4.2,Genome resource bank,
54231035,133293,Acropora valida,2.1,Site/area management,
54231035,133293,Acropora valida,1.1,Site/area protection,
54231035,133293,Acropora valida,2.3,Habitat & natural process restoration,
54232334,133302,Astreopora gracilis,3.4.1,Captive breeding/artificial propagation,
54232334,133302,Astreopora gracilis,2.1,Site/area management,
54232334,133302,Astreopora gracilis,3.4.2,Genome resource bank,
54232334,133302,Astreopora gracilis,2.3,Habitat & natural process restoration,
54232334,133302,Astreopora gracilis,1.1,Site/area protection,
54232334,133302,Astreopora gracilis,3.2,Species recovery,
54232897,133303,Acropora lutkeni,3.4.1,Captive breeding/artificial propagation,
54232897,133303,Acropora lutkeni,3.2,Species recovery,
54232897,133303,Acropora lutkeni,3.4.2,Genome resource bank,
54232897,133303,Acropora lutkeni,2.1,Site/area management,
54232897,133303,Acropora lutkeni,1.1,Site/area protection,
54232897,133303,Acropora lutkeni,2.3,Habitat & natural process restoration,
54234087,133305,Montipora verrilli,3.4.1,Captive breeding/artificial propagation,
54234087,133305,Montipora verrilli,3.2,Species recovery,
54234087,133305,Montipora verrilli,3.4.2,Genome resource bank,
54234087,133305,Montipora verrilli,2.1,Site/area management,
54234087,133305,Montipora verrilli,1.1,Site/area protection,
54234087,133305,Montipora verrilli,2.3,Habitat & natural process restoration,
54235037,133314,Montipora aequituberculata,2.1,Site/area management,
54235037,133314,Montipora aequituberculata,3.4.2,Genome resource bank,
54235037,133314,Montipora aequituberculata,2.3,Habitat & natural process restoration,
54235037,133314,Montipora aequituberculata,1.1,Site/area protection,
54235037,133314,Montipora aequituberculata,3.2,Species recovery,
54235037,133314,Montipora aequituberculata,3.4.1,Captive breeding/artificial propagation,
54235770,133315,Acropora monticulosa,3.4.2,Genome resource bank,
54235770,133315,Acropora monticulosa,2.3,Habitat & natural process restoration,
54235770,133315,Acropora monticulosa,1.1,Site/area protection,
54235770,133315,Acropora monticulosa,3.2,Species recovery,
54235770,133315,Acropora monticulosa,3.4.1,Captive breeding/artificial propagation,
54235770,133315,Acropora monticulosa,2.1,Site/area management,
54236356,133324,Acropora gemmifera,1.1,Site/area protection,
54236356,133324,Acropora gemmifera,2.3,Habitat & natural process restoration,
54236356,133324,Acropora gemmifera,3.2,Species recovery,
54236356,133324,Acropora gemmifera,3.4.1,Captive breeding/artificial propagation,
54236356,133324,Acropora gemmifera,2.1,Site/area management,
54236356,133324,Acropora gemmifera,3.4.2,Genome resource bank,
54237016,133325,Cyphastrea chalcidicum,3.2,Species recovery,
54237016,133325,Cyphastrea chalcidicum,3.4.1,Captive breeding/artificial propagation,
54237016,133325,Cyphastrea chalcidicum,2.1,Site/area management,
54237016,133325,Cyphastrea chalcidicum,3.4.2,Genome resource bank,
54237016,133325,Cyphastrea chalcidicum,2.3,Habitat & natural process restoration,
54237016,133325,Cyphastrea chalcidicum,1.1,Site/area protection,
54238095,133327,Acropora lovelli,3.4.1,Captive breeding/artificial propagation,
54238095,133327,Acropora lovelli,3.2,Species recovery,
54238095,133327,Acropora lovelli,3.4.2,Genome resource bank,
54238095,133327,Acropora lovelli,2.1,Site/area management,
54238095,133327,Acropora lovelli,1.1,Site/area protection,
54238095,133327,Acropora lovelli,2.3,Habitat & natural process restoration,
54241411,133343,Favites russelli,3.4.2,Genome resource bank,
54241411,133343,Favites russelli,2.3,Habitat & natural process restoration,
54241411,133343,Favites russelli,3.4.1,Captive breeding/artificial propagation,
54241411,133343,Favites russelli,2.1,Site/area management,
54241411,133343,Favites russelli,1.1,Site/area protection,
54241411,133343,Favites russelli,3.2,Species recovery,
54242092,133345,Montipora tuberculosa,3.4.1,Captive breeding/artificial propagation,
54242092,133345,Montipora tuberculosa,3.2,Species recovery,
54242092,133345,Montipora tuberculosa,3.4.2,Genome resource bank,
54242092,133345,Montipora tuberculosa,2.1,Site/area management,
54242092,133345,Montipora tuberculosa,1.1,Site/area protection,
54242092,133345,Montipora tuberculosa,2.3,Habitat & natural process restoration,
54246041,133365,Goniastrea edwardsi,1.1,Site/area protection,
54246041,133365,Goniastrea edwardsi,2.3,Habitat & natural process restoration,
54246041,133365,Goniastrea edwardsi,3.4.2,Genome resource bank,
54246041,133365,Goniastrea edwardsi,2.1,Site/area management,
54246041,133365,Goniastrea edwardsi,3.4.1,Captive breeding/artificial propagation,
54246041,133365,Goniastrea edwardsi,3.2,Species recovery,
54249305,133383,Barabattoia laddi,3.4.1,Captive breeding/artificial propagation,
54249305,133383,Barabattoia laddi,3.2,Species recovery,
54249305,133383,Barabattoia laddi,3.4.2,Genome resource bank,
54249305,133383,Barabattoia laddi,2.1,Site/area management,
54249305,133383,Barabattoia laddi,1.1,Site/area protection,
54249305,133383,Barabattoia laddi,2.3,Habitat & natural process restoration,
54250269,133387,Acropora globiceps,3.4.1,Captive breeding/artificial propagation,
54250269,133387,Acropora globiceps,3.2,Species recovery,
54250269,133387,Acropora globiceps,1.1,Site/area protection,
54250269,133387,Acropora globiceps,2.3,Habitat & natural process restoration,
54250269,133387,Acropora globiceps,3.4.2,Genome resource bank,
54250269,133387,Acropora globiceps,2.1,Site/area management,
54251763,133393,Acropora teres,2.1,Site/area management,
54251763,133393,Acropora teres,3.4.2,Genome resource bank,
54251763,133393,Acropora teres,3.2,Species recovery,
54251763,133393,Acropora teres,3.4.1,Captive breeding/artificial propagation,
54251763,133393,Acropora teres,2.3,Habitat & natural process restoration,
54251763,133393,Acropora teres,1.1,Site/area protection,
54255764,133414,Goniastrea pectinata,1.1,Site/area protection,
54255764,133414,Goniastrea pectinata,2.3,Habitat & natural process restoration,
54255764,133414,Goniastrea pectinata,3.4.2,Genome resource bank,
54255764,133414,Goniastrea pectinata,2.1,Site/area management,
54255764,133414,Goniastrea pectinata,3.4.1,Captive breeding/artificial propagation,
54255764,133414,Goniastrea pectinata,3.2,Species recovery,
54258298,133420,Montipora grisea,2.3,Habitat & natural process restoration,
54258298,133420,Montipora grisea,3.4.2,Genome resource bank,
54258298,133420,Montipora grisea,2.1,Site/area management,
54258298,133420,Montipora grisea,3.4.1,Captive breeding/artificial propagation,
54258298,133420,Montipora grisea,3.2,Species recovery,
54258298,133420,Montipora grisea,1.1,Site/area protection,
54260807,133438,Montipora foveolata,3.2,Species recovery,
54260807,133438,Montipora foveolata,3.4.1,Captive breeding/artificial propagation,
