internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
133355,Acropora scherzeriana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,scherzeriana,,,,,"(Brüggemann, 1877)",
133359,Acropora microclados,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,microclados,,,,,"(Ehrenberg, 1834)",
133361,Montipora setosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,setosa,,,,,"Nemenzo, 1976",
133367,Montipora confusa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,confusa,,,,,"Nemenzo, 1967",
133374,Montastrea multipunctata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,multipunctata,,,,,"Hodgson, 1985",
133375,Montipora corbettensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,corbettensis,,,,,"Veron &amp; Wallace, 1984",
133385,Acropora parahemprichii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,parahemprichii,,,,,"Veron, 2002",
133392,Favia laxa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,laxa,,,,,"(Klunzinger, 1879)",
133394,Acropora loisetteae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,loisetteae,,,,,"Wallace, 1994",
133396,Acropora desalwii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,desalwii,,,,,"Wallace, 1994",
133401,Acropora hoeksemai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hoeksemai,,,,,"Wallace, 1997",
133404,Montipora samarensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,samarensis,,,,,"Nemenzo, 1967",
133405,Caulastrea tumida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,tumida,,,,,"Matthai, 1928",
133409,Montipora verruculosus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,verruculosus,,,,,"Veron, 2002",
133417,Caulastrea furcata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,furcata,,,,,"Dana, 1846",
133422,Montipora capricornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capricornis,,,,,"Veron, 1985",
133424,Leptastrea inaequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,inaequalis,,,,,"Klunzinger, 1879",
133427,Acropora simplex,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,simplex,,,,,"Wallace &amp; Wolstenholme, 1998",
133429,Echinopora horrida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,horrida,,,,,"Dana, 1846",
133432,Acropora spicifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,spicifera,,,,,"(Dana, 1846)",
133433,Montipora crassituberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,crassituberculata,,,,,"Bernard, 1897",
133434,Montipora mactanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,mactanensis,,,,,"Nemenzo, 1979",
133441,Acropora walindii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,walindii,,,,,"Wallace, 1999",
133443,Montipora australiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,australiensis,,,,,"Bernard, 1897",
133450,Montipora turtlensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,turtlensis,,,,,"Veron &amp; Wallace, 1984",
133460,Montipora cocosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cocosensis,,,,,"Vaughan, 1918",
133462,Acropora rongelapensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rongelapensis,,,,,"Richards &amp; Wallace, 2004",
133471,Acropora bushyensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,bushyensis,,,,,"Veron &amp; Wallace, 1984",
133472,Isopora crateriformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,crateriformis,,,,,"(Gardiner, 1898)",The genus <i>Isopora</i> was previously a subgenus but was elevated (Wallace <i>et al</i>. 2007).
133475,Acropora pagoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pagoensis,,,,,"Hoffmeister, 1925",Wallace (1999) considered this as probably a synonym of <i>A. tenuis</i> or <i>A. yongei</i>.
133479,Acropora hyacinthus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hyacinthus,,,,,"(Dana, 1846)",
133481,Acropora chesterfieldensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,chesterfieldensis,,,,,"Veron &amp; Wallace, 1984",
133483,Acropora mirabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,mirabilis,,,,,"(Quelch, 1886)",
133489,Montipora delicatula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,delicatula,,,,,"Veron, 2002",
133494,Acropora papillare,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,papillare,,,,,"Latypov, 1992",
133497,Caulastrea echinulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,echinulata,,,,,"(Milne Edwards &amp; Haime, 1849)",
133500,Acropora kosurini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kosurini,,,,,"Wallace, 1994",
133505,Montipora taiwanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,taiwanensis,,,,,"Veron, 2002",
133508,Platygyra acuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,acuta,,,,,"Veron, 2002",
133510,Favia lizardensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,lizardensis,,,,,"Veron &amp; Pichon, 1977",
133513,Acropora anthocercis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,anthocercis,,,,,"(Brook, 1893)",
133515,Goniastrea ramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,ramosa,,,,,"Veron, 2002",
133518,Acropora wallaceae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,wallaceae,,,,,"Veron, 1990",
133524,Anacropora pillai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,pillai,,,,,"Veron, 2002",
133541,Isopora elizabethensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,elizabethensis,,,,,"Veron, 2002",
133542,Leptastrea aequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,aequalis,,,,,"Veron, 2002",
133547,Acropora yongei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,yongei,,,,,"Veron &amp; Wallace, 1984",
133550,Acropora glauca,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,glauca,,,,,"(Brook, 1893)",
133556,Montipora spumosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,spumosa,,,,,"(Lamarck, 1816)",
133563,Montipora peltiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,peltiformis,,,,,"Bernard, 1897",
133571,Platygyra carnosus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,carnosus,,,,,"Veron, 2002",
133577,Favites spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,spinosa,,,,,"(Klunzinger, 1879)",
133578,Favites bestae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,bestae,,,,,"Veron, 2002",
133580,Montipora hirsuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hirsuta,,,,,"Nemenzo, 1967",
133583,Acropora awi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,awi,,,,,"(Wallace &amp; Wolstenholme, 1998)",
133592,Acropora exquisita,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,exquisita,,,,,"Nemenzo, 1971",
133598,Acropora proximalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,proximalis,,,,,"Veron, 2002",
133599,Montipora undata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,undata,,,,,"Bernard, 1897",
133600,Acropora indonesia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,indonesia,,,,,"Wallace, 1997",
133602,Isopora togianensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,togianensis,,,,,"Wallace, 1997",This species has been transferred to genus <i>Isopora</i> by Wallace <i>et al</i>. (2007).
133612,Millepora foveolata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,foveolata,,,,,Crossland 1952,
133617,Acropora jacquelineae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,jacquelineae,,,,,"Wallace, 1994",
133620,Australogyra zelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Australogyra,zelli,,,,,"(Veron &amp; Pichon, 1977)",
133621,Acropora valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,valenciennesi,,,,,"(Milne Edwards &amp; Haime, 1860)",
133622,Montipora capitata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capitata,,,,,"Dana, 1846",
133623,Montipora cebuensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cebuensis,,,,,"Nemenzo, 1976",
133626,Acropora schmitti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,schmitti,,,,,"Wells, 1950",
133629,Favites stylifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,stylifera,,,,,"(Yabe &amp; Sugiyama, 1937)",
133630,Favites micropentagona,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,micropentagona,,,,,"Veron, 2002",
133639,Acropora pichoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pichoni,,,,,"Wallace, 1999",
133647,Acropora polystoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,polystoma,,,,,"(Brook, 1891)",
133650,Favites paraflexuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,paraflexuosa,,,,,"Veron, 2002",
133651,Platygyra lamellina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,lamellina,,,,,"(Ehrenberg, 1834)",
133653,Isopora cylindrica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,cylindrica,,,,,"Veron &amp; Fenner, 2000",
133654,Favites chinensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,chinensis,,,,,"(Verrill, 1866)",
133655,Acropora akajimensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,akajimensis,,,,,"Veron, 1990",
133661,Acropora echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,echinata,,,,,"(Dana, 1846)",
133669,Cyphastrea decadia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,decadia,,,,,"Moll &amp; Best, 1984",
133672,Acropora efflorescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,efflorescens,,,,,"(Dana, 1846)",
133674,Montipora mollis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,mollis,,,,,"Bernard, 1897",
133678,Acropora copiosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,copiosa,,,,,"Nemenzo, 1967",
133681,Acropora torresiana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,torresiana,,,,,"Veron, 2002",
133682,Acropora subulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,subulata,,,,,"(Dana, 1846)",
133688,Acropora elegans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elegans,,,,,"Milne Edwards &amp; Haime, 1860",
133689,Anacropora reticulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,reticulata,,,,,"Veron &amp; Wallace, 1984",
133690,Cyphastrea japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,japonica,,,,,"Yabe &amp; Sugiyama, 1932",
133695,Caulastrea curvata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,curvata,,,,,"Wijsmann-Best, 1972",
133696,Montipora altasepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,altasepta,,,,,"Nemenzo, 1967",
133698,Acropora nana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nana,,,,,"(Studer, 1878)",
133699,Acropora filiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,filiformis,,,,,"Veron, 2002",
169965,Metanephrops australiensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,NEPHROPIDAE,Metanephrops,australiensis,,,,,"(Bruce, 1966)",
132862,Acropora cophodactyla,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cophodactyla,,,,,"(Brook, 1892)",
132869,Acropora florida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,florida,,,,,"(Dana, 1846)",
132878,Favia maxima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,maxima,,,,,"Veron Pichon &amp; Wijsman-Best, 1972",
132883,Goniastrea australensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,australensis,,,,,"(Milne Edwards &amp; Haime, 1857)",
132888,Acropora secale,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,secale,,,,,"(Studer, 1878)",
132906,Acropora irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,irregularis,,,,,"(Brook, 1892)",
132922,Montastrea curta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,curta,,,,,"(Dana, 1846)",
132936,Favia pallida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,pallida,,,,,"(Dana, 1846)",
132940,Acropora acuminata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,acuminata,,,,,(Verrill 1864),
132948,Acropora granulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,granulosa,,,,,"(Milne Edwards &amp; Haime, 1860)",
132966,Acropora rambleri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rambleri,,,,,"(Bassett-Smith, 1890)",
132969,Acropora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,listeri,,,,,"(Brook, 1893)",
132976,Acropora loripes,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,loripes,,,,,"(Brook, 1892)",
132978,Montastrea magnistellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,magnistellata,,,,,"Chevalier, 1971",
132980,Leptoria phrygia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptoria,phrygia,,,,,"(Ellis &amp; Solander, 1786)",
132983,Leptastrea bottae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,bottae,,,,,"(Milne Edwards &amp; Haime, 1849)",
132992,Acropora humilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,humilis,,,,,"(Dana, 1846)",
132997,Montastrea valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,valenciennesi,,,,,"(Milne Edwards &amp; Haime, 1848)",
132998,Acropora samoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,samoensis,,,,,"(Brook, 1891)",
133000,Acropora ocellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,ocellata,,,,,"(Klunzinger, 1879)",
133013,Acropora grandis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,grandis,,,,,"(Brook, 1892)",
133020,Acropora tenuis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenuis,,,,,"(Dana, 1846)",
133021,Acropora microphthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,microphthalma,,,,,"(Verrill, 1859)",
133025,Acropora vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,vaughani,,,,,"Wells, 1954",
133029,Favia rotumana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rotumana,,,,,"(Gardiner, 1899)",
133046,Anacropora spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,spinosa,,,,,"Rehberg, 1892",
133055,Favites halicora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,halicora,,,,,"(Ehrenberg, 1834)",
133066,Montipora informis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,informis,,,,,"Bernard, 1897",
133070,Montastrea colemani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,colemani,,,,,"Veron, 2002",
133071,Montipora foliosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,foliosa,,,,,"(Pallas, 1766)",
133084,Barabattoia amicorum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Barabattoia,amicorum,,,,,"(Milne Edwards &amp; Haime, 1850)",
133087,Acropora subglabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,subglabra,,,,,"(Brook, 1891)",
133088,Echinopora lamellosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,lamellosa,,,,,(Esper 1795),
133090,Leptastrea purpurea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,purpurea,,,,,"(Dana, 1846)",
133117,Montipora lobulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,lobulata,,,,,"Bernard, 1897",
133132,Acropora aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aspera,,,,,"(Dana, 1846)",
133136,Favia marshae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,marshae,,,,,"Veron, 2002",
133137,Astreopora scabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,scabra,,,,,"Lamberts, 1982",
133139,Isopora palifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,palifera,,,,,"(Lamarck, 1816)",The genus <i>Isopora</i> was previously a subgenus but was elevated (Wallace <i>et al</i>. 2007).
133167,Cyphastrea serailia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,serailia,,,,,"(Forskål, 1775)",
133175,Montipora efflorescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,efflorescens,,,,,"Bernard, 1897",
133186,Montipora floweri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,floweri,,,,,"Wells, 1954",
133200,Oulophyllia crispa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulophyllia,crispa,,,,,"(Lamarck, 1816)",
133203,Acropora tenella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenella,,,,,"(Brook, 1892)",
133209,Favites pentagona,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,pentagona,,,,,"(Esper, 1794)",
133214,Astreopora eliptica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,eliptica,,,,,"Yabe &amp; Sugiyama, 1941",Not recognized in Veron (2000).
133220,Montipora caliculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,caliculata,,,,,"(Dana, 1846)",
133231,Diploastrea heliopora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Diploastrea,heliopora,,,,,"(Lamarck, 1816)",
133239,Acropora nasuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nasuta,,,,,"(Dana, 1846)",
133244,Favites flexuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,flexuosa,,,,,"(Dana, 1846)",
133248,Acropora robusta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,robusta,,,,,"(Dana, 1846)",
133250,Acropora digitifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,digitifera,,,,,"(Dana, 1846)",
133267,Astreopora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,listeri,,,,,"Bernard, 1896",
133284,Plesiastrea versipora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Plesiastrea,versipora,,,,,"(Lamarck, 1816)",
133290,Favites abdita,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,abdita,,,,,"(Ellis &amp; Solander, 1786)",
133291,Acropora striata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,striata,,,,,"(Verrill, 1866)",
133292,Astreopora myriophthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,myriophthalma,,,,,"(Lamarck, 1816)",
133293,Acropora valida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,valida,,,,,"(Dana, 1846)",
133302,Astreopora gracilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,gracilis,,,,,"Bernard, 1896",
133303,Acropora lutkeni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lutkeni,,,,,"Crossland, 1952",
133305,Montipora verrilli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,verrilli,,,,,"Vaughan, 1907",
133314,Montipora aequituberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,aequituberculata,,,,,"Bernard, 1897",
133315,Acropora monticulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,monticulosa,,,,,"(Brüggemann, 1879)",
133324,Acropora gemmifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,gemmifera,,,,,"(Brook, 1892)",
133325,Cyphastrea chalcidicum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,chalcidicum,,,,,"(Forskål, 1775)",
133327,Acropora lovelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lovelli,,,,,"Veron &amp; Wallace, 1984",
133331,Millepora tuberosa,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,tuberosa,,,,,Boschma 1966,"<i>M. tuberosa</i> Boschma, 1966 was considered a synonym of <i>M. exaesa</i> (Forskal 1775), but may be a separate West Indian Ocean endemic."
133343,Favites russelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,russelli,,,,,"(Wells, 1954)",
133345,Montipora tuberculosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,tuberculosa,,,,,"(Lamarck, 1816)",
133365,Goniastrea edwardsi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,edwardsi,,,,,"Chevalier, 1971",
