internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
133497,Caulastrea echinulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,echinulata,,,,,"(Milne Edwards &amp; Haime, 1849)",
133498,Turbinaria peltata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,peltata,,,,,"(Esper, 1794)",
133499,Porites cocosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,cocosensis,,,,,"Wells, 1950",
133500,Acropora kosurini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kosurini,,,,,"Wallace, 1994",
133501,Alveopora gigas,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,gigas,,,,,"Veron, 1985",
133513,Acropora anthocercis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,anthocercis,,,,,"(Brook, 1893)",
133515,Goniastrea ramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,ramosa,,,,,"Veron, 2002",
133517,Lithophyllon ranjithi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Lithophyllon,ranjithi,,,,,"Ditlev, 2003",This species can be easily confused with <i>Lithophyllon undulatum</i>.
133542,Leptastrea aequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,aequalis,,,,,"Veron, 2002",
133565,Lobophyllia dentatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,dentatus,,,,,"Veron, 2002",
133568,Porites rugosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,rugosa,,,,,"Fenner &amp; Veron, 2000",
133577,Favites spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,spinosa,,,,,"(Klunzinger, 1879)",
133583,Acropora awi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,awi,,,,,"(Wallace &amp; Wolstenholme, 1998)",
133600,Acropora indonesia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,indonesia,,,,,"Wallace, 1997",
133602,Isopora togianensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,togianensis,,,,,"Wallace, 1997",This species has been transferred to genus <i>Isopora</i> by Wallace <i>et al</i>. (2007).
133612,Millepora foveolata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,foveolata,,,,,Crossland 1952,
133617,Acropora jacquelineae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,jacquelineae,,,,,"Wallace, 1994",
133619,Lobophyllia diminuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,diminuta,,,,,"Veron, 1985",
133620,Australogyra zelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Australogyra,zelli,,,,,"(Veron &amp; Pichon, 1977)",
133623,Montipora cebuensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cebuensis,,,,,"Nemenzo, 1976",
133624,Acanthastrea faviaformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,faviaformis,,,,,"Veron, 2002",
133642,Acanthastrea hemprichii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,hemprichii,,,,,"(Ehrenberg, 1834)",
133647,Acropora polystoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,polystoma,,,,,"(Brook, 1891)",
133656,Echinophyllia costata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,costata,,,,,"Fenner and Veron, 2000",
133661,Acropora echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,echinata,,,,,"(Dana, 1846)",
133664,Pachyseris involuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pachyseris,involuta,,,,,"(Studer, 1877)",
133683,Pectinia maxima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,maxima,,,,,"(Moll &amp; Borel Best, 1984)",
133688,Acropora elegans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elegans,,,,,"Milne Edwards &amp; Haime, 1860",
133689,Anacropora reticulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,reticulata,,,,,"Veron &amp; Wallace, 1984",
133695,Caulastrea curvata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,curvata,,,,,"Wijsmann-Best, 1972",
133696,Montipora altasepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,altasepta,,,,,"Nemenzo, 1967",
154700,Enneapterygius namarrgon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRIPTERYGIIDAE,Enneapterygius,namarrgon,,,,,"Fricke, 1997",
154876,Aioliops brachypterus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Aioliops,brachypterus,,,,,"Rennis &amp; Hoese, 1987",
161465,Pastinachus solocirostris,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Pastinachus,solocirostris,,,,,"Last, Manjaji &amp; Yearsley, 2005","It differs from the only other recognised member of the genus, <em>P. sephen</em>, in having a smaller adult size, more elongate disc and head, longer and more acute snout covered to its apex with enlarged denticles, more posteriorly located sting, longer and more slender ventral cutaneous fold, enlarged pearl-shaped nuchal thorns, and fewer pectoral-fin radials and vertebrae (Last <em>et al.</em> 2005)."
161525,Squatina tergocellatoides,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,tergocellatoides,,,,,"Chen, 1963","This species needs additional material collected to critically compare it in greater detail to other angel sharks (Walsh and Ebert 2007). Diagnostic features include pelvic fin tips which do not reach the first dorsal origin, and distinct large ocelli on the pelvic fins (Walsh and Ebert 2007). Nasal barbels also appear particularly ornate compared to other Northwest and Western Central Pacific Squatinids (Walsh and Ebert 2007)."
161570,Lamiopsis temminckii,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Lamiopsis,temminckii,,,,,"(Müller &amp; Henle, 1839)","The taxonomy of <em>Lamiopsis</em> has recently been resolved with White <em>et al.</em> (2010) resurrecting and redescribing&#160;<em>Lamiopsis trephrodes </em>from South-east Asia, and Akhilesh <em>et al.</em> (2016) redescribing&#160;<em>Lamiopsis temminckii </em>from the Arabian Sea<em>.</em>&#160;This species is&#160;potentially endemic to the Arabian Sea, however, further taxonomic work is required in the Bay of Bengal to determine if this species occurs there or if recorded specimens refer to<em> L. tephrodes.</em>"
161589,Platyrhina sinensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,PLATYRHINIDAE,Platyrhina,sinensis,,,,,"(Bloch &amp; Schneider, 1801)",
161597,Alopias pelagicus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,pelagicus,,,,,"Nakamura, 1935",
161611,Glyphis siamensis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Glyphis,siamensis,,,,,"(Steindachner, 1896)","Until recently (Compagno <em>et al</em>. 2005), the species was classified as a species <em>dubium</em> in the genus <em>Carcharhinus</em> (Compagno 1988). Some have considered it to be a synonym of <em>G. gangeticus</em> but this is incorrect and it is a clearly distinct <em>Glyphis</em> species (L.J.V. Compagno pers. comm. 2007)."
161695,Chaenogaleus macrostoma,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,HEMIGALEIDAE,Chaenogaleus,macrostoma,,,,,"(Bleeker, 1852)","Judging from its original description (Day 1878),&#160;<em>Hemigaleus balfouri</em> is apparently a synonym of this species; unfortunately, the holotype is lost. Apparently this name has been used indiscriminately for the three species of hemigaleids in Indo-Pakistani waters other than <em>Hemipristis elongatus</em>&#160;(Compagno pers. comm.). This species is probably confused with&#160;<em>Hemipristis elongata</em> throughout its range."
161696,Alopias superciliosus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,superciliosus,,,,,"Lowe, 1841",
161745,Temera hardwickii,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARKIDAE,Temera,hardwickii,,,,,"Gray, 1831",
169676,Chaetodontoplus vanderloosi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACANTHIDAE,Chaetodontoplus,vanderloosi,,,,,"Allen &amp; Steene, 2004",
170314,Makaira nigricans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ISTIOPHORIDAE,Makaira,nigricans,,,,,"Lacepède, 1802","<p>Blue Marlin (<span style=""font-style: italic;"">Makaira nigricans</span>) of the Indo-Pacific and the Atlantic are conspecific (Buonaccorsi <span style=""font-style: italic;"">et al</span>. 1999, 2001; Collette <span style=""font-style: italic;"">et al</span>. 2006). The Indo-Pacific Blue Marlin previously was known as <span style=""font-style: italic;"">Makaira mazara</span> (Jordan and Snyder).<br/></p>"
176740,Laticauda schistorhynchus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Laticauda,schistorhynchus,,,,,"(Günther, 1874)","There is some debate as to whether <em>L. schistorynchus</em> is a separate species, or a subspecies of <em>L. semifasciata</em>, due to similarities in venom chemistry (Guinea <em>et al</em>. 1983, Tamiya <em>et al</em>. 1983) and morphology (McCarthy 1986). This is disputed by Cogger and Heatwole (2005). <br/> <br/>The Reptile Database treats this species under the genus <em>Pseudolaticauda.</em>"
176763,Aipysurus fuscus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,fuscus,,,,,"(Tschudi, 1837)","<p><em>Aipysurus fuscus</em> is a small to moderately sized venomous snake, typically reaching a length of 60 cm and maximum total length of 98 cm (Cogger 2014, Francis 2006, Mirtschin <em>et al. </em>2017, Storr <em>et al. </em>2002). Adults are brown, blackish-brown or purplish-brown, but often have obscure, paler cross bands on the lower flanks. Sometimes the lateral scales will have a darker patch at the centre, resulting in faint, longitudinal striations; younger snakes are typically lighter and dark banded. </p><p><em>Aipysurus fuscus</em> can be differentiated from closely related <em>A. laevis </em>by its smaller size, darker colouration and by the number of scales on belly and mid-body (155 – 172 ventral scales and less than 21 scale rows around the midbody). Other scale features used in taxonomy of <em>A. fuscus </em>include<em>: </em>head shields are regular with some fragmentation of scales occasionally (prefrontals, frontal and supraoculars) especially the parietals; upper labials six to nine, with the first three or four sometimes divided horizontally; anal scales are divided, while ventral scales are broad with a medium keel and no posterior notch. Body scales are smooth with some lowest rows weakly keeled in males. Body scales are imbricate (overlapping) and there are typically 19 scale rows around the neck and 19 around the mid-body. Females have between 24 to 33 subcaudal scales, while males have 30 to 37 subcaudal scales (Francis 2006, Rasmussen <em>et al</em>. 2014). </p><p>Microsatellite markers for <em>A. fuscus </em>and <em>A. laevis</em> sampled across four Timor Sea reefs were analysed to assess evidence for recent inter-specific gene flow and historical introgression (Sanders <em>et al.</em> 2014). The data fit an Isolation–Migration model, which showed significant and asymmetrical levels of gene flow following species divergence, and highest rates of introgression from the large <em>A. laevis </em>population into the much smaller <em>A. fuscus</em> population(Sanders <em>et al.</em> 2014). Population assignment analyses recovered two ancestral clusters that broadly corresponded to morphological species designations, but revealed high frequencies of hybrids on all four reefs and individuals of pure <em>A. fuscus </em>ancestry only at Scott and (historically) Ashmore. Most unexpectedly, 95% of snakes sampled at Hibernia were hybrids that resembled <em>A. laevis </em>in phenotype, revealing a collapse of reproductive barriers (‘reverse speciation’) at this reef. These results have dire implications for the conservation status of <em>A. fuscus</em>, and highlight the fragility of reproductive barriers in a recent marine radiation (Sanders <em>et al.</em> 2014).</p><p><br/></p>"
180133,Paradiancistrus cuyoensis,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,BYTHITIDAE,Paradiancistrus,cuyoensis,,,,,"Schwarzhans, Møller &amp; Nielsen, 2005",
180142,Zebrias lucapensis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Zebrias,lucapensis,,,,,"Seigel &amp; Adamson, 1985",
181328,Pangasius krempfi,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,PANGASIIDAE,Pangasius,krempfi,,,,,"Fang &amp; Chaux, 1949",
21859,Thunnus obesus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,obesus,,,,,"(Lowe, 1839)",
3852,Carcharhinus obscurus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,obscurus,,,,,"(Lesueur, 1818)",The Dusky Shark is extremely similar genetically and morphologically to the Galapagos Shark (<em>Carcharhinus galapagensis</em>).  These species share mitochondrial DNA haplotypes but are  distinguishable based on single nuclear polymorphisms (SNPs) (Corrigan <em>et al.</em> 2017) and also occupy different habitats (insular vs. continental).
3853,Carcharhinus plumbeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,plumbeus,,,,,"(Nardo, 1827)",
3854,Carcharias taurus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ODONTASPIDIDAE,Carcharias,taurus,,,,,"Rafinesque, 1810",
3855,Carcharodon carcharias,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Carcharodon,carcharias,,,,,"(Linnaeus, 1758)",
39369,Carcharhinus hemiodon,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,hemiodon,,,,,"(Müller &amp; Henle, 1839)",
39385,Sphyrna lewini,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,lewini,,,,,"(Griffith &amp; Smith, 1834)",
39386,Sphyrna mokarran,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,mokarran,,,,,"(Rüppell, 1837)",
39339,Alopias vulpinus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,vulpinus,,,,,"(Bonnaterre, 1788)","A study using allozymes as a genetic marker (Eitner 1995) indicated that an unrecognized fourth species of <em>Alopias</em> may exist, however this claim was based on data from a single shark specimen likely to have been <em>A. vulpinus</em>. Recent work investigating population structure of all three <em>Alopias</em> species using mitochondrial DNA control region sequences (Trejo 2005) has found no evidence indicating that a fourth species of thresher sharks exists."
39379,Glyphis glyphis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Glyphis,glyphis,,,,,"(Müller &amp; Henle, 1839)","Comparison
of the holotype of <span style=""font-style: italic;"">Glyphis glyphis
</span>with specimens of <span style=""font-style: italic;"">Glyphis </span>sp. A from northern Australia
and Papua New Guinea
suggests that they are conspecific (Compagno <span style=""font-style: italic;"">et al</span>. 2008)."
41755,Physeter macrocephalus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,PHYSETERIDAE,Physeter,macrocephalus,,,,,"Linnaeus, 1758","Although <em>Physeter catodon</em> is still occasionally used in the literature, <em>P</em>.<em> macrocephalus</em> is recommended (Rice 1989). Both names are listed on the same page of the original description by Linnaeus (1758), and priority is unclear. However, <em>P</em>. <em>macrocephalu</em>s is preferable because it is used much more frequently, and this will support nomenclatural stability."
41816,Hemigaleus microstoma,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,HEMIGALEIDAE,Hemigaleus,microstoma,,,,,"Bleeker, 1852","Previously considered to occur in Australian waters, but the Australian individuals were recently described as a new species, <em>Hemigaleus australiensis</em> (White <em>et al</em>. 2005). Specimens from the Red Sea need to be critically examined."
41819,Hemiscyllium strahani,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,HEMISCYLLIIDAE,Hemiscyllium,strahani,,,,,"Whitley, 1967",
41835,Nebrius ferrugineus,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,GINGLYMOSTOMATIDAE,Nebrius,ferrugineus,,,,,"(Lesson, 1831)",
41836,Negaprion acutidens,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Negaprion,acutidens,,,,,"(Rüppell, 1837)",
41853,Rhynchobatus australiae,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINIDAE,Rhynchobatus,australiae,,,,,"Whitley, 1939","<em>Rhynchobatus australiae</em>&#160;is part of the Indo-West Pacific&#160;<em>Rhynchobatus djiddensis</em>&#160;species-complex. The name&#160;<em>R. djiddensis</em>&#160;has previously been used widely, leading to poorly-defined taxonomy and distributions for members of the complex (in particular,&#160;<em>R. australiae</em>,<em>&#160;R. djiddensis</em>, and&#160;<em>R. laevis</em>). Further investigation into the taxonomy of 'whitespotted wedgefish' is required, and additional species are likely to be described in the future."
41871,Centrophorus squamosus,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,squamosus,,,,,"(Bonnaterre, 1788)",
4592,Cheilinus undulatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Cheilinus,undulatus,,,,,"Rüppell, 1835",
4615,Chelonia mydas,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Chelonia,mydas,,,,,"(Linnaeus, 1758)",
60181,Rhynchobatus cooki,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINIDAE,Rhynchobatus,cooki,,,,,"Last, Kyne &amp; Compagno, 2016",The Clown Wedgefish is a recently described small species of wedgefish (Last <em>et al.</em> 2016). It is a distinct species which is not likely to be confused with other <em>Rhynchobatus</em> species.
60182,Rhynchobatus springeri,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINIDAE,Rhynchobatus,springeri,,,,,"Compagno &amp; Last, 2010","<em>Rhynchobatus springeri</em> is part of the Indo-West Pacific&#160;<em>Rhynchobatus djiddensis</em>&#160;species-complex. The name&#160;<em>R. djiddensis</em>&#160;has previously been used widely, leading to poorly-defined taxonomy and distributions for members of the complex (in particular, <em>R. australiae</em>,<em>&#160;R. djiddensis</em>, and&#160;<em>R. laevis</em>). Further investigation into the taxonomy of 'whitespotted wedgefish' is required, and additional species are likely to be described in the future.&#160;<br/><br/><em>Rhynchobatus yentinensis</em> Wang, 1933 (described from China) might be applicable to this species or may be a synonym of <em>R. laevis</em>."
60113,Gymnura zonura,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,zonura,,,,,"(Bleeker, 1852)","Previous studies of the family Gymnuridae have divided it into two genera based 
on the presence or absence of a dorsal fin; <i>Aetoplatea</i> with a dorsal fin 
and <i>Gymnura</i> without (Murdy <i>et al</i>. 1997, Compagno and Last 1999, 
Vossoughi and Vosoughi 1999, Oshigou <i>et al</i>. 2004, Yano <i>et al</i>. 
2005). A recent taxonomic review of the Australian Butterfly Ray <i>Gymnura 
australis</i> (Ramsay and Ogilby 1886), supports the amalgamation of all species 
into a single genus; <i>Gymnura</i> (Jacobsen 2007). Jacobsen (2007) found that 
dorsal fin development in <i>G. australis</i> is variable and inconsistent with 
the two genus hypothesis, thus suggesting that <i>Aeteoplata</i> should be 
designated as a junior synonym."
60119,Aetobatus flagellum,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,AETOBATIDAE,Aetobatus,flagellum,,,,,"(Bloch &amp; Schneider, 1801)",This species is poorly represented in collections.
60120,Aetomylaeus maculatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Aetomylaeus,maculatus,,,,,"(Gray, 1834)",This species is considered distinct from <em>Aetomylaeus milvus</em>&#160;(Last <em>et al. </em>2016).
60129,Rhinoptera javanica,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,javanica,,,,,"Müller &amp; Henle, 1841",The genus <i>Rhinoptera</i> is a taxonomically perplexing group that requires a great deal of future investigation to elucidate the actual number of species that belong in this genus.
63166,Rhinobatos penggali,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Rhinobatos,penggali,,,,,"Last, White &amp; Fahmi, 2006","Prior to its description in 2006, this species was previously referred to as <i>Rhinobatos</i> sp. nov [Indonesia - white spotted].
<br>
<br>This is a newly recognized species of <i>Rhinobatos</i> which is landed frequently in southern Bali, and also in other parts of eastern Indonesia, by gillnet fisherman. Differs markedly from the other co-occurring newly recognized species <i>Rhinobatos jimbaranensis</i> and also from other <i>Rhinobatos</i> species in this region."
63167,Rhinobatos jimbaranensis,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Rhinobatos,jimbaranensis,,,,,"Last, White &amp; Fahmi, 2006","Prior to its description in 2006, this species was referred to as <em>Rhinobatos</em> sp. nov. [Indonesia - blotched]. <br/> <br/>This newly recognised species of <em>Rhinobatos</em> is landed frequently in southern Bali by gillnet fisherman. It differs markedly from the other co-occurring newly recognised species of, <em>Rhinobatos penggali</em> and also from other <em>Rhinobatos</em> species in this region."
8005,Eretmochelys imbricata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Eretmochelys,imbricata,,,,,"(Linnaeus, 1766)","Genetic analyses in the Atlantic and Indo-Pacific indicate that nesting populations comprise separate and identifiable stocks that should be treated as separate management units (Bass<em> et al. </em>1996, Bowen<em> et al. </em>1996, Bowen and Karl 2007). Hawksbill aggregations on foraging grounds comprise animals from multiple nesting populations and often include animals from distant rookeries (Broderick <em>et al. </em>1994, Bowen <em>et al.</em> 2007).<br/><br/><u>UAE Taxonomic Note</u><br/>Worldwide, <em>Erethmochelys imbricata </em>is considered one single species. However recent genetic studies showed a clear separation between populations inhabiting different oceans (Atlantic vs Indo Pacific) dated about 5.3 MYA. Furthermore, in the Indo-Pacific region, different clades have been identified, one of those defined by the Gulf population (Vargas<em> et al.</em> 2015). The work of Natoli <em>et al</em>. (2017) added strength to the proposal of the presence of separate populations of Hawksbill turtles between the Gulf and those from the Seychelles (the geographically closest well-studied population in the Indian Ocean)."
161621,Himantura undulata,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Himantura,undulata,,,,,"(Bleeker, 1852)","<p>Until recently Bleeker’s Variegated Whipray (<em>Himantura undulata</em>)<em> </em>included the recently described species, the Leopard Whipray (<em>H. leoparda</em>)<em> </em>(Last and Stevens 1994, 2009).<em> </em>These two<em> </em>species are<em> </em>often confused with the<em> </em>Reticulate Whipray (<em>H. uarnak</em>)<em> </em>and the Honeycomb Whipray<em> </em>(<em>H. fava</em>) (White <em>et al.</em> 2006)<em>. </em>All of these whiprays are from the<em> ‘uarnak’ </em>species<em>-</em>complex, a subgroup of mainly reticulated, ocellated or spotted whiprays. Bleeker’s Variegated Whipray juveniles of 50 cm disc width (DW) have a well developed main denticle band with inconspicuous primary denticles while the adults have a strong pattern of large ocelli and reticulations. Conversely, adults of the Reticulate Whipray have fine reticulations and small black spots, the Leopard Whipray have leopard like markings, while the Honeycomb Whipray<em> </em>have honeycomb reticulations that are widely spaced (White <em>et al</em>. 2006, Manjaji-Matsumoto and Last 2008).</p>  <p>Taxonomic work is currently ongoing to more clearly define the sister species relationships among the ‘<em>uarnak’</em> species-complex (Peter Last pers. comm. 2010). Manjaji (2004) considers Bleeker’s Variegated Whipray to be a senior synonym of the Honeycomb Whipray<em> </em>(Manjaji-Matsumoto and Last 2008)<em>. </em></p>"
10075,Hippocampus kuda,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,kuda,,,,,"Bleeker, 1852","The 1996 and 2000 IUCN Red Lists included <em>Hippocampus horai</em>, <em>H. novaehebudorum</em>, <em>H. raji</em>, and <em>H. taeniops</em>. These are now all considered to be synonyms of <em>H. kuda</em>. According to Vincent (1996) and Lourie <em>et al.</em> (1999), there may be as many as ten distinct species that are included under the name <em>Hippocampus kuda</em>. Further research into the literature on this species is needed to determine whether <em>H. kuda</em> is the correct name for populations occurring within the Persian Gulf (T. Munroe pers. comm. 2014)."
41740,Centrophorus harrissoni,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,harrissoni,,,,,"McCulloch, 1915","Harrisson’s Dogfish<em> </em>(<em>Centrophorus harrissoni</em>) was previously reported from Western Australia (Last and Stevens 1994) but that population is now known to be the Western Gulper Shark (<em>C. westraliensis</em>) (White <em>et al.</em> 2008, Last and Stevens 2009). <br/><br/>At the time of the previous IUCN Red List assessment for this species (in 2003), taxonomists recognized that the western form was distinct and required a new name, therefore Assessors treated <em>C. harrissoni</em> as only occurring of eastern Australia for that assessment (i.e., the current assessment refers to the same taxonomic concept as the one assessed in 2003)."
10087,Hippocampus trimaculatus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,trimaculatus,,,,,"Leach, 1814","Specimens from NE Australia are morphologically similar to those from the rest of the Indo-West Pacific (Sara Lourie, <em>unpublished data</em>). Kuiter (2001) however classifies them as <em>H. dahli. </em><a style=""mso-comment-reference:SL_1;mso-comment-date:20150423T1407"">Genetic </a><span class=""MsoCommentReference""><a class=""msocomanchor"" id=""_anchor_1"" href=""#_msocom_1"" name=""_msoanchor_1""></a></span>data on BOLD suggest that specimens of putative <em>H. dahli</em> are &gt;5% different from <em>H. trimaculatus </em>and may reflect cryptic speciation<em>. </em>This requires further investigation. <br/><br/>Kuiter (2001) also resurrected <em>H. kampylotrachelos </em>based on a single specimen which, upon examination by SL, was found to be in poor condition, although it did have low fin ray counts for <em>H. trimaculatus</em>. <br/><br/>Eschmeyer (2014) considers <em>H. manadensis </em>to be valid, and <em>H. mannulus </em>to be a synonym of <em>H. comes, </em>however the type descriptions and type specimen (of <em>H. manadensis</em>) clearly ally them with <em>H. trimaculatus</em> . There is a deep genetic division (approx. 2.9% K2P distance) between specimens east and west of Wallace’s line based on 696bp of cyt<em> b</em> mtDNA (Lourie and Vincent, 2004)</span>."
63571,Bolbometopon muricatum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Bolbometopon,muricatum,,,,,"(Valenciennes, 1840)",
