assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
3633217,133210,Favia speciosa,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3633217,133210,Favia speciosa,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3633217,133210,Favia speciosa,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3633217,133210,Favia speciosa,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3639848,133223,Acropora donei,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,11.3,Temperature extremes,2.1,Species mortality,,,,,,,Ongoing,
3639848,133223,Acropora donei,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3639848,133223,Acropora donei,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3639848,133223,Acropora donei,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3639848,133223,Acropora donei,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3639848,133223,Acropora donei,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3639848,133223,Acropora donei,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3639848,133223,Acropora donei,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3646741,133238,Montipora hispida,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3646741,133238,Montipora hispida,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3646741,133238,Montipora hispida,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3646741,133238,Montipora hispida,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3646741,133238,Montipora hispida,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3646741,133238,Montipora hispida,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3646741,133238,Montipora hispida,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3646741,133238,Montipora hispida,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3651115,133245,Montipora spongodes,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3651115,133245,Montipora spongodes,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3655366,133252,Acropora tortuosa,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3655366,133252,Acropora tortuosa,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3659374,133260,Trachyphyllia geoffroyi,8.2.1,Unspecified species,2.3.2,Competition,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3661951,133266,Acropora nobilis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3661951,133266,Acropora nobilis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3664344,133271,Acropora sarmentosa,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3667540,133278,Leptastrea pruinosa,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3676822,133298,Montipora turgescens,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3676822,133298,Montipora turgescens,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3681329,133307,Favia rotundata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3681329,133307,Favia rotundata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3681329,133307,Favia rotundata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3681329,133307,Favia rotundata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3681329,133307,Favia rotundata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3681329,133307,Favia rotundata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3681329,133307,Favia rotundata,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3681329,133307,Favia rotundata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3682860,133310,Leptoria irregularis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3684008,133313,Acropora cytherea,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
