assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
54176059,133013,Acropora grandis,9.8.4,Lagoon,,,Suitable
54177216,133020,Acropora tenuis,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54177216,133020,Acropora tenuis,9.8.4,Lagoon,,,Suitable
54177216,133020,Acropora tenuis,9.8.2,Back Slope,,,Suitable
54177921,133021,Acropora microphthalma,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54177921,133021,Acropora microphthalma,9.8.4,Lagoon,,,Suitable
54181084,133029,Favia rotumana,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54181084,133029,Favia rotumana,9.8.2,Back Slope,,,Suitable
54181084,133029,Favia rotumana,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54181084,133029,Favia rotumana,9.8.1,Outer Reef Channel,,,Suitable
54181084,133029,Favia rotumana,9.8.4,Lagoon,,,Suitable
54186872,133055,Favites halicora,9.8.1,Outer Reef Channel,,,Suitable
54186872,133055,Favites halicora,9.8.4,Lagoon,,,Suitable
54186872,133055,Favites halicora,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54186872,133055,Favites halicora,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54186872,133055,Favites halicora,9.8.2,Back Slope,,,Suitable
54188728,133066,Montipora informis,9.8.4,Lagoon,,,Suitable
54188728,133066,Montipora informis,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Marginal
54188728,133066,Montipora informis,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54188728,133066,Montipora informis,9.8.2,Back Slope,,,Suitable
54189890,133071,Montipora foliosa,9.8.5,Inter-Reef Soft Substrate,,,Marginal
54189890,133071,Montipora foliosa,9.8.2,Back Slope,,,Suitable
54189890,133071,Montipora foliosa,9.8.3,Foreslope (Outer Reef Slope),,,Marginal
54189890,133071,Montipora foliosa,9.8.4,Lagoon,,,Suitable
54193471,133088,Echinopora lamellosa,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54193471,133088,Echinopora lamellosa,9.8.4,Lagoon,,,Suitable
54193471,133088,Echinopora lamellosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54193471,133088,Echinopora lamellosa,9.8.2,Back Slope,,,Suitable
54193471,133088,Echinopora lamellosa,9.8.1,Outer Reef Channel,,,Suitable
54194183,133090,Leptastrea purpurea,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54194183,133090,Leptastrea purpurea,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54194183,133090,Leptastrea purpurea,9.8.4,Lagoon,,,Suitable
54194183,133090,Leptastrea purpurea,9.8.1,Outer Reef Channel,,,Suitable
54194183,133090,Leptastrea purpurea,9.8.6,Inter-Reef Rubble Substrate,,,Suitable
54194183,133090,Leptastrea purpurea,9.8.2,Back Slope,,,Suitable
54199574,133117,Montipora lobulata,9.8.4,Lagoon,,,Suitable
54199574,133117,Montipora lobulata,9.8.1,Outer Reef Channel,,,Suitable
54199574,133117,Montipora lobulata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54199574,133117,Montipora lobulata,9.8.2,Back Slope,,,Suitable
54200688,133132,Acropora aspera,9.8.4,Lagoon,,,Suitable
54200688,133132,Acropora aspera,9.8.2,Back Slope,,,Suitable
54200688,133132,Acropora aspera,9.8.3,Foreslope (Outer Reef Slope),,,Marginal
54205621,133167,Cyphastrea serailia,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54205621,133167,Cyphastrea serailia,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54205621,133167,Cyphastrea serailia,9.8.1,Outer Reef Channel,,,Suitable
54205621,133167,Cyphastrea serailia,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54205621,133167,Cyphastrea serailia,9.8.2,Back Slope,,,Suitable
54205621,133167,Cyphastrea serailia,9.8.6,Inter-Reef Rubble Substrate,,,Suitable
54205621,133167,Cyphastrea serailia,9.8.4,Lagoon,,,Suitable
54207651,133175,Montipora efflorescens,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54207651,133175,Montipora efflorescens,9.8.4,Lagoon,,,Suitable
54207651,133175,Montipora efflorescens,9.8.2,Back Slope,,,Suitable
54207651,133175,Montipora efflorescens,9.8.1,Outer Reef Channel,,,Marginal
54209005,133186,Montipora floweri,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54209005,133186,Montipora floweri,9.8.4,Lagoon,,,Suitable
54209005,133186,Montipora floweri,9.8.1,Outer Reef Channel,,,Marginal
54209005,133186,Montipora floweri,9.8.2,Back Slope,,,Suitable
54211359,133200,Oulophyllia crispa,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54211359,133200,Oulophyllia crispa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54211359,133200,Oulophyllia crispa,9.8.2,Back Slope,,,Suitable
54211359,133200,Oulophyllia crispa,9.8.4,Lagoon,,,Suitable
54213777,133209,Favites pentagona,9.8.4,Lagoon,,,Suitable
54213777,133209,Favites pentagona,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54213777,133209,Favites pentagona,9.8.2,Back Slope,,,Suitable
54213777,133209,Favites pentagona,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54213777,133209,Favites pentagona,9.8.1,Outer Reef Channel,,,Suitable
54216304,133220,Montipora caliculata,9.8.4,Lagoon,,,Suitable
54216304,133220,Montipora caliculata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54216304,133220,Montipora caliculata,9.8.2,Back Slope,,,Suitable
54216304,133220,Montipora caliculata,9.8.1,Outer Reef Channel,,,Marginal
54219368,133239,Acropora nasuta,9.8.2,Back Slope,,,Suitable
54219368,133239,Acropora nasuta,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54219368,133239,Acropora nasuta,9.8.4,Lagoon,,,Suitable
54221512,133244,Favites flexuosa,9.8.1,Outer Reef Channel,,,Suitable
54221512,133244,Favites flexuosa,9.8.2,Back Slope,,,Suitable
54221512,133244,Favites flexuosa,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54221512,133244,Favites flexuosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54221512,133244,Favites flexuosa,9.8.4,Lagoon,,,Suitable
54222944,133248,Acropora robusta,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54223617,133250,Acropora digitifera,9.8.2,Back Slope,,,Suitable
54223617,133250,Acropora digitifera,9.8.4,Lagoon,,,Suitable
54223617,133250,Acropora digitifera,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54226156,133267,Astreopora listeri,9.8.4,Lagoon,,,Marginal
54226156,133267,Astreopora listeri,9.8.2,Back Slope,,,Suitable
54226156,133267,Astreopora listeri,9.8.3,Foreslope (Outer Reef Slope),,,Marginal
54227968,133284,Plesiastrea versipora,9.8.4,Lagoon,,,Suitable
54227968,133284,Plesiastrea versipora,9.8.1,Outer Reef Channel,,,Marginal
54227968,133284,Plesiastrea versipora,9.8.2,Back Slope,,,Suitable
54227968,133284,Plesiastrea versipora,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54227968,133284,Plesiastrea versipora,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54229155,133290,Favites abdita,9.8.1,Outer Reef Channel,,,Suitable
54229155,133290,Favites abdita,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54229155,133290,Favites abdita,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54229155,133290,Favites abdita,9.8.2,Back Slope,,,Suitable
54229155,133290,Favites abdita,9.8.4,Lagoon,,,Suitable
54229155,133290,Favites abdita,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54230315,133292,Astreopora myriophthalma,9.8.4,Lagoon,,,Suitable
54230315,133292,Astreopora myriophthalma,9.8.2,Back Slope,,,Suitable
54230315,133292,Astreopora myriophthalma,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54231035,133293,Acropora valida,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54231035,133293,Acropora valida,9.8.4,Lagoon,,,Suitable
54231035,133293,Acropora valida,9.8.2,Back Slope,,,Suitable
54232334,133302,Astreopora gracilis,9.8.2,Back Slope,,,Suitable
54232334,133302,Astreopora gracilis,9.8.4,Lagoon,,,Suitable
54232334,133302,Astreopora gracilis,9.8.3,Foreslope (Outer Reef Slope),,,Marginal
54232897,133303,Acropora lutkeni,9.8.4,Lagoon,,,Suitable
54232897,133303,Acropora lutkeni,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54232897,133303,Acropora lutkeni,9.8.2,Back Slope,,,Suitable
54235037,133314,Montipora aequituberculata,9.8.4,Lagoon,,,Suitable
54235037,133314,Montipora aequituberculata,9.8.1,Outer Reef Channel,,,Marginal
54235037,133314,Montipora aequituberculata,9.8.2,Back Slope,,,Suitable
54235037,133314,Montipora aequituberculata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54235037,133314,Montipora aequituberculata,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54235770,133315,Acropora monticulosa,9.8.4,Lagoon,,,Suitable
54235770,133315,Acropora monticulosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54235770,133315,Acropora monticulosa,9.8.2,Back Slope,,,Suitable
54236356,133324,Acropora gemmifera,9.8.2,Back Slope,,,Suitable
54236356,133324,Acropora gemmifera,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54236356,133324,Acropora gemmifera,9.8.4,Lagoon,,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.8.6,Inter-Reef Rubble Substrate,,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.8.1,Outer Reef Channel,,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.8.4,Lagoon,,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54237016,133325,Cyphastrea chalcidicum,9.8.2,Back Slope,,,Suitable
54238095,133327,Acropora lovelli,9.8.4,Lagoon,,,Suitable
54241411,133343,Favites russelli,9.8.2,Back Slope,,,Suitable
54241411,133343,Favites russelli,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54241411,133343,Favites russelli,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54241411,133343,Favites russelli,9.8.4,Lagoon,,,Suitable
54241411,133343,Favites russelli,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54241411,133343,Favites russelli,9.8.1,Outer Reef Channel,,,Marginal
54242092,133345,Montipora tuberculosa,9.8.4,Lagoon,,,Suitable
54242092,133345,Montipora tuberculosa,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54242092,133345,Montipora tuberculosa,9.8.1,Outer Reef Channel,,,Suitable
54242092,133345,Montipora tuberculosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54242092,133345,Montipora tuberculosa,9.8.2,Back Slope,,,Suitable
54242092,133345,Montipora tuberculosa,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54246041,133365,Goniastrea edwardsi,9.8.2,Back Slope,,,Suitable
54246041,133365,Goniastrea edwardsi,9.8.1,Outer Reef Channel,,,Suitable
54246041,133365,Goniastrea edwardsi,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54246041,133365,Goniastrea edwardsi,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54246041,133365,Goniastrea edwardsi,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54246041,133365,Goniastrea edwardsi,9.8.4,Lagoon,,,Suitable
54250269,133387,Acropora globiceps,9.8.2,Back Slope,,,Suitable
54250269,133387,Acropora globiceps,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54255764,133414,Goniastrea pectinata,9.8.1,Outer Reef Channel,,,Suitable
54255764,133414,Goniastrea pectinata,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54255764,133414,Goniastrea pectinata,9.8.2,Back Slope,,,Suitable
54255764,133414,Goniastrea pectinata,9.8.4,Lagoon,,,Suitable
54255764,133414,Goniastrea pectinata,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54255764,133414,Goniastrea pectinata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54258298,133420,Montipora grisea,9.8.4,Lagoon,,,Suitable
54258298,133420,Montipora grisea,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54258298,133420,Montipora grisea,9.8.2,Back Slope,,,Suitable
54259526,133426,Favia danae,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54259526,133426,Favia danae,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54259526,133426,Favia danae,9.8.2,Back Slope,,,Suitable
54259526,133426,Favia danae,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54259526,133426,Favia danae,9.8.4,Lagoon,,,Suitable
54260807,133438,Montipora foveolata,9.8.2,Back Slope,,,Marginal
54260807,133438,Montipora foveolata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54260807,133438,Montipora foveolata,9.8.4,Lagoon,,,Marginal
54260807,133438,Montipora foveolata,9.8.1,Outer Reef Channel,,,Marginal
54261428,133440,Platygyra pini,9.8.4,Lagoon,,,Suitable
54261428,133440,Platygyra pini,9.8.2,Back Slope,,,Suitable
54261428,133440,Platygyra pini,9.8.1,Outer Reef Channel,,,Marginal
54261428,133440,Platygyra pini,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54261428,133440,Platygyra pini,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54262745,133451,Montipora danae,9.8.2,Back Slope,,,Suitable
54262745,133451,Montipora danae,9.8.1,Outer Reef Channel,,,Suitable
54262745,133451,Montipora danae,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54262745,133451,Montipora danae,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54262745,133451,Montipora danae,9.8.4,Lagoon,,,Suitable
54263428,133452,Goniastrea aspera,9.8.4,Lagoon,,,Suitable
54263428,133452,Goniastrea aspera,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54263428,133452,Goniastrea aspera,9.8.1,Outer Reef Channel,,,Suitable
54263428,133452,Goniastrea aspera,9.8.2,Back Slope,,,Suitable
54263428,133452,Goniastrea aspera,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54266755,133463,Acropora aculeus,9.8.4,Lagoon,,,Suitable
54266755,133463,Acropora aculeus,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54266755,133463,Acropora aculeus,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54267376,133468,Platygyra daedalea,9.8.1,Outer Reef Channel,,,Marginal
54267376,133468,Platygyra daedalea,9.8.4,Lagoon,,,Suitable
54267376,133468,Platygyra daedalea,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54267376,133468,Platygyra daedalea,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54267376,133468,Platygyra daedalea,9.8.2,Back Slope,,,Suitable
54277592,133525,Montipora monasteriata,9.8.2,Back Slope,,,Suitable
54277592,133525,Montipora monasteriata,9.8.1,Outer Reef Channel,,,Suitable
54277592,133525,Montipora monasteriata,9.8.4,Lagoon,,,Suitable
54277592,133525,Montipora monasteriata,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54277592,133525,Montipora monasteriata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54278678,133531,Acropora palmerae,9.8.2,Back Slope,,,Suitable
54278678,133531,Acropora palmerae,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54278678,133531,Acropora palmerae,9.8.4,Lagoon,,,Suitable
54279224,133532,Acropora verweyi,9.8.2,Back Slope,,,Suitable
54279224,133532,Acropora verweyi,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54285344,133560,Goniastrea palauensis,9.8.4,Lagoon,,,Suitable
54285344,133560,Goniastrea palauensis,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54285344,133560,Goniastrea palauensis,9.8.2,Back Slope,,,Suitable
54286783,133569,Favia favus,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54286783,133569,Favia favus,9.8.1,Outer Reef Channel,,,Suitable
54286783,133569,Favia favus,9.8.4,Lagoon,,,Suitable
54286783,133569,Favia favus,9.8.2,Back Slope,,,Suitable
54286783,133569,Favia favus,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54286783,133569,Favia favus,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54286783,133569,Favia favus,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54288231,133576,Acropora cerealis,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54288231,133576,Acropora cerealis,9.8.2,Back Slope,,,Suitable
54288231,133576,Acropora cerealis,9.8.4,Lagoon,,,Suitable
54290854,133593,Favia stelligera,9.8.4,Lagoon,,,Marginal
54290854,133593,Favia stelligera,9.8.1,Outer Reef Channel,,,Suitable
54290854,133593,Favia stelligera,9.8.2,Back Slope,,,Suitable
54290854,133593,Favia stelligera,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54290854,133593,Favia stelligera,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54293583,133616,Favia matthaii,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54293583,133616,Favia matthaii,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54293583,133616,Favia matthaii,9.8.2,Back Slope,,,Suitable
54293583,133616,Favia matthaii,9.8.1,Outer Reef Channel,,,Suitable
54293583,133616,Favia matthaii,9.8.4,Lagoon,,,Suitable
54295467,133634,Goniastrea retiformis,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54295467,133634,Goniastrea retiformis,9.8.4,Lagoon,,,Suitable
54295467,133634,Goniastrea retiformis,9.8.1,Outer Reef Channel,,,Suitable
54295467,133634,Goniastrea retiformis,9.8.2,Back Slope,,,Suitable
54295467,133634,Goniastrea retiformis,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54296140,133635,Montipora venosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54296140,133635,Montipora venosa,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54296140,133635,Montipora venosa,9.8.4,Lagoon,,,Suitable
54296140,133635,Montipora venosa,9.8.2,Back Slope,,,Suitable
54296140,133635,Montipora venosa,9.8.1,Outer Reef Channel,,,Suitable
54297382,133638,Favia maritima,9.8.3,Foreslope (Outer Reef Slope),,,Marginal
54297382,133638,Favia maritima,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54297382,133638,Favia maritima,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54297382,133638,Favia maritima,9.8.4,Lagoon,,,Suitable
54297382,133638,Favia maritima,9.8.2,Back Slope,,,Suitable
54299282,133644,Acropora formosa,9.8.2,Back Slope,,,Suitable
54299282,133644,Acropora formosa,9.8.4,Lagoon,,,Suitable
54299282,133644,Acropora formosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54299282,133644,Acropora formosa,9.8.5,Inter-Reef Soft Substrate,,,Marginal
54299989,133646,Montipora verrucosa,9.8.4,Lagoon,,,Suitable
54299989,133646,Montipora verrucosa,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54299989,133646,Montipora verrucosa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54299989,133646,Montipora verrucosa,9.8.1,Outer Reef Channel,,,Marginal
54299989,133646,Montipora verrucosa,9.8.2,Back Slope,,,Suitable
54300728,133648,Cyphastrea microphthalma,9.8.5,Inter-Reef Soft Substrate,,,Suitable
54300728,133648,Cyphastrea microphthalma,9.8.6,Inter-Reef Rubble Substrate,,,Suitable
54300728,133648,Cyphastrea microphthalma,9.8.4,Lagoon,,,Suitable
54300728,133648,Cyphastrea microphthalma,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54300728,133648,Cyphastrea microphthalma,9.8.1,Outer Reef Channel,,,Suitable
54300728,133648,Cyphastrea microphthalma,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54300728,133648,Cyphastrea microphthalma,9.8.2,Back Slope,,,Suitable
54301475,133649,Acropora abrotanoides,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54301475,133649,Acropora abrotanoides,9.8.2,Back Slope,,,Marginal
54302167,133652,Leptastrea transversa,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54302167,133652,Leptastrea transversa,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54302167,133652,Leptastrea transversa,9.8.2,Back Slope,,,Suitable
54302167,133652,Leptastrea transversa,9.8.6,Inter-Reef Rubble Substrate,,,Marginal
54302167,133652,Leptastrea transversa,9.8.1,Outer Reef Channel,,,Marginal
54302167,133652,Leptastrea transversa,9.8.4,Lagoon,,,Suitable
54303355,133660,Isopora cuneata,9.8.4,Lagoon,,,Suitable
54303355,133660,Isopora cuneata,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54303355,133660,Isopora cuneata,9.8.2,Back Slope,,,Suitable
54304631,133666,Acropora millepora,9.8.4,Lagoon,,,Suitable
54304631,133666,Acropora millepora,9.8.2,Back Slope,,,Suitable
54304631,133666,Acropora millepora,9.8.3,Foreslope (Outer Reef Slope),,,Marginal
54307611,133700,Montipora hoffmeisteri,9.8.2,Back Slope,,,Marginal
54307611,133700,Montipora hoffmeisteri,9.8.1,Outer Reef Channel,,,Marginal
54307611,133700,Montipora hoffmeisteri,9.8.3,Foreslope (Outer Reef Slope),,,Suitable
54307611,133700,Montipora hoffmeisteri,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,,,Suitable
54307611,133700,Montipora hoffmeisteri,9.8.4,Lagoon,,,Suitable
184253216,163144,Opisthoteuthis chathamensis,11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,Suitable
184253216,163144,Opisthoteuthis chathamensis,11.1.2,Soft Substrate,,,Suitable
184253216,163144,Opisthoteuthis chathamensis,11.5,Marine Deep Benthic - Seamount,,,Suitable
184253216,163144,Opisthoteuthis chathamensis,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),,,Suitable
