assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
54156250,132888,Acropora secale,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,secale,,,,"(Studer, 1878)",Near Threatened,,3.1,Decreasing,Global
54158837,132906,Acropora irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,irregularis,,,,"(Brook, 1892)",Data Deficient,,3.1,Decreasing,Global
54161679,132922,Montastrea curta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,curta,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54163337,132936,Favia pallida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,pallida,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54164079,132940,Acropora acuminata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,acuminata,,,,(Verrill 1864),Vulnerable,A4ce,3.1,Decreasing,Global
54164687,132948,Acropora granulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,granulosa,,,,"(Milne Edwards &amp; Haime, 1860)",Near Threatened,,3.1,Decreasing,Global
54167680,132966,Acropora rambleri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rambleri,,,,"(Bassett-Smith, 1890)",Data Deficient,,3.1,Decreasing,Global
54168256,132969,Acropora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,listeri,,,,"(Brook, 1893)",Vulnerable,A4ce,3.1,Decreasing,Global
54169590,132976,Acropora loripes,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,loripes,,,,"(Brook, 1892)",Near Threatened,,3.1,Decreasing,Global
54170240,132978,Montastrea magnistellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,magnistellata,,,,"Chevalier, 1971",Near Threatened,,3.1,Decreasing,Global
54170883,132980,Leptoria phrygia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptoria,phrygia,,,,"(Ellis &amp; Solander, 1786)",Near Threatened,,3.1,Decreasing,Global
54171607,132983,Leptastrea bottae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,bottae,,,,"(Milne Edwards &amp; Haime, 1849)",Near Threatened,,3.1,Decreasing,Global
54172878,132992,Acropora humilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,humilis,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54173555,132997,Montastrea valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,valenciennesi,,,,"(Milne Edwards &amp; Haime, 1848)",Near Threatened,,3.1,Decreasing,Global
54174146,132998,Acropora samoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,samoensis,,,,"(Brook, 1891)",Least Concern,,3.1,Decreasing,Global
54174814,133000,Acropora ocellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,ocellata,,,,"(Klunzinger, 1879)",Data Deficient,,3.1,Decreasing,Global
54176059,133013,Acropora grandis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,grandis,,,,"(Brook, 1892)",Least Concern,,3.1,Decreasing,Global
54177216,133020,Acropora tenuis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenuis,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54177921,133021,Acropora microphthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,microphthalma,,,,"(Verrill, 1859)",Least Concern,,3.1,Decreasing,Global
54179867,133025,Acropora vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,vaughani,,,,"Wells, 1954",Vulnerable,A4ce,3.1,Decreasing,Global
54181084,133029,Favia rotumana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rotumana,,,,"(Gardiner, 1899)",Least Concern,,3.1,Decreasing,Global
54185058,133046,Anacropora spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,spinosa,,,,"Rehberg, 1892",Endangered,A4ce,3.1,Decreasing,Global
54186872,133055,Favites halicora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,halicora,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
54188728,133066,Montipora informis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,informis,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
54189409,133070,Montastrea colemani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,colemani,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
54189890,133071,Montipora foliosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,foliosa,,,,"(Pallas, 1766)",Near Threatened,,3.1,Decreasing,Global
54192366,133084,Barabattoia amicorum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Barabattoia,amicorum,,,,"(Milne Edwards &amp; Haime, 1850)",Least Concern,,3.1,Decreasing,Global
54192983,133087,Acropora subglabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,subglabra,,,,"(Brook, 1891)",Least Concern,,3.1,Decreasing,Global
54193471,133088,Echinopora lamellosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,lamellosa,,,,(Esper 1795),Least Concern,,3.1,Decreasing,Global
54194183,133090,Leptastrea purpurea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,purpurea,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54199574,133117,Montipora lobulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,lobulata,,,,"Bernard, 1897",Vulnerable,A4c,3.1,Decreasing,Global
54200688,133132,Acropora aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aspera,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
54201246,133136,Favia marshae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,marshae,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
54201666,133137,Astreopora scabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,scabra,,,,"Lamberts, 1982",Least Concern,,3.1,Decreasing,Global
54202066,133139,Isopora palifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,palifera,,,,"(Lamarck, 1816)",Near Threatened,,3.1,Decreasing,Global
54205621,133167,Cyphastrea serailia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,serailia,,,,"(Forskål, 1775)",Least Concern,,3.1,Decreasing,Global
54207651,133175,Montipora efflorescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,efflorescens,,,,"Bernard, 1897",Near Threatened,,3.1,Decreasing,Global
54209005,133186,Montipora floweri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,floweri,,,,"Wells, 1954",Least Concern,,3.1,Decreasing,Global
54211359,133200,Oulophyllia crispa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulophyllia,crispa,,,,"(Lamarck, 1816)",Near Threatened,,3.1,Decreasing,Global
54212697,133203,Acropora tenella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenella,,,,"(Brook, 1892)",Vulnerable,A4ce,3.1,Decreasing,Global
54213777,133209,Favites pentagona,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,pentagona,,,,"(Esper, 1794)",Least Concern,,3.1,Decreasing,Global
54214470,133214,Astreopora eliptica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,eliptica,,,,"Yabe &amp; Sugiyama, 1941",Data Deficient,,3.1,Decreasing,Global
54216304,133220,Montipora caliculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,caliculata,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
54218331,133231,Diploastrea heliopora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Diploastrea,heliopora,,,,"(Lamarck, 1816)",Near Threatened,,3.1,Decreasing,Global
54219368,133239,Acropora nasuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nasuta,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54221512,133244,Favites flexuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,flexuosa,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54222944,133248,Acropora robusta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,robusta,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54223617,133250,Acropora digitifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,digitifera,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54226156,133267,Astreopora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,listeri,,,,"Bernard, 1896",Least Concern,,3.1,Decreasing,Global
54227968,133284,Plesiastrea versipora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Plesiastrea,versipora,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54229155,133290,Favites abdita,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,abdita,,,,"(Ellis &amp; Solander, 1786)",Near Threatened,,3.1,Decreasing,Global
54229881,133291,Acropora striata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,striata,,,,"(Verrill, 1866)",Vulnerable,A4ce,3.1,Decreasing,Global
54230315,133292,Astreopora myriophthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,myriophthalma,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54231035,133293,Acropora valida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,valida,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54232334,133302,Astreopora gracilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,gracilis,,,,"Bernard, 1896",Least Concern,,3.1,Decreasing,Global
54232897,133303,Acropora lutkeni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lutkeni,,,,"Crossland, 1952",Near Threatened,,3.1,Decreasing,Global
54234087,133305,Montipora verrilli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,verrilli,,,,"Vaughan, 1907",Data Deficient,,3.1,Decreasing,Global
54235037,133314,Montipora aequituberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,aequituberculata,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
54235770,133315,Acropora monticulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,monticulosa,,,,"(Brüggemann, 1879)",Near Threatened,,3.1,Decreasing,Global
54236356,133324,Acropora gemmifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,gemmifera,,,,"(Brook, 1892)",Least Concern,,3.1,Decreasing,Global
54237016,133325,Cyphastrea chalcidicum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,chalcidicum,,,,"(Forskål, 1775)",Least Concern,,3.1,Decreasing,Global
54238095,133327,Acropora lovelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lovelli,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4ce,3.1,Decreasing,Global
54239745,133331,Millepora tuberosa,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,tuberosa,,,,Boschma 1966,Endangered,A4c,3.1,Decreasing,Global
54241411,133343,Favites russelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,russelli,,,,"(Wells, 1954)",Near Threatened,,3.1,Decreasing,Global
54242092,133345,Montipora tuberculosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,tuberculosa,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54246041,133365,Goniastrea edwardsi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,edwardsi,,,,"Chevalier, 1971",Least Concern,,3.1,Decreasing,Global
54249305,133383,Barabattoia laddi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Barabattoia,laddi,,,,"(Wells, 1954)",Vulnerable,A4c,3.1,Decreasing,Global
54250269,133387,Acropora globiceps,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,globiceps,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
54251763,133393,Acropora teres,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,teres,,,,"(Verrill, 1866)",Data Deficient,,3.1,Decreasing,Global
54255764,133414,Goniastrea pectinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,pectinata,,,,"(Ehrenberg, 1834)",Least Concern,,3.1,Decreasing,Global
54256450,133415,Anacropora puertogalerae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,puertogalerae,,,,"Nemenzo, 1964",Vulnerable,A4ce,3.1,Decreasing,Global
54258298,133420,Montipora grisea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,grisea,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
54259526,133426,Favia danae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,danae,,,,"Verrill, 1872",Least Concern,,3.1,Decreasing,Global
54260807,133438,Montipora foveolata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,foveolata,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54261428,133440,Platygyra pini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,pini,,,,"Chevalier, 1975",Least Concern,,3.1,Decreasing,Global
54262745,133451,Montipora danae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,danae,,,,"(Milne Edwards &amp; Haime, 1851)",Least Concern,,3.1,Decreasing,Global
54263428,133452,Goniastrea aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,aspera,,,,"Verrill, 1905",Least Concern,,3.1,Decreasing,Global
54266755,133463,Acropora aculeus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aculeus,,,,(Dana 1846),Vulnerable,A4ce,3.1,Decreasing,Global
54267376,133468,Platygyra daedalea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,daedalea,,,,"(Ellis &amp; Solander, 1786)",Least Concern,,3.1,Decreasing,Global
54271187,133485,Astreopora randalli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,randalli,,,,"Lamberts, 1980",Least Concern,,3.1,Decreasing,Global
54272181,133491,Oulophyllia levis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulophyllia,levis,,,,"Nemenzo, 1959",Least Concern,,3.1,Decreasing,Global
54273347,133493,Platygyra ryukyuensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,ryukyuensis,,,,"Yabe &amp; Sugiyama, 1936",Near Threatened,,3.1,Decreasing,Global
54276445,133516,Favia truncatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,truncatus,,,,"Veron, 2002",Least Concern,,3.1,Decreasing,Global
54277592,133525,Montipora monasteriata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,monasteriata,,,,"(Forskäl, 1775)",Least Concern,,3.1,Decreasing,Global
54278678,133531,Acropora palmerae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,palmerae,,,,"Wells, 1954",Vulnerable,A4ce,3.1,Decreasing,Global
54279224,133532,Acropora verweyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,verweyi,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4ce,3.1,Decreasing,Global
54285344,133560,Goniastrea palauensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,palauensis,,,,"(Yabe &amp; Sugiyama, 1936)",Near Threatened,,3.1,Decreasing,Global
54286783,133569,Favia favus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,favus,,,,"(Forskål, 1775)",Least Concern,,3.1,Decreasing,Global
54288231,133576,Acropora cerealis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cerealis,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54290854,133593,Favia stelligera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,stelligera,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54291558,133601,Favia helianthoides,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,helianthoides,,,,"Wells, 1954",Near Threatened,,3.1,Decreasing,Global
54293583,133616,Favia matthaii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,matthaii,,,,"Vaughan, 1918",Near Threatened,,3.1,Decreasing,Global
54294296,133628,Cyphastrea agassizi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,agassizi,,,,"(Vaughan, 1907)",Vulnerable,A4c,3.1,Decreasing,Global
54295467,133634,Goniastrea retiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,retiformis,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54296140,133635,Montipora venosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,venosa,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
54297382,133638,Favia maritima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,maritima,,,,"(Nemenzo, 1971)",Near Threatened,,3.1,Decreasing,Global
54299282,133644,Acropora formosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,formosa,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54299989,133646,Montipora verrucosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,verrucosa,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54300728,133648,Cyphastrea microphthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,microphthalma,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54301475,133649,Acropora abrotanoides,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,abrotanoides,,,,(Lamarck 1816),Least Concern,,3.1,Decreasing,Global
54302167,133652,Leptastrea transversa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,transversa,,,,"Klunzinger, 1879",Least Concern,,3.1,Decreasing,Global
54302913,133658,Acropora bifurcata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,bifurcata,,,,"Nemenzo, 1971",Data Deficient,,3.1,Decreasing,Global
54303355,133660,Isopora cuneata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,cuneata,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
54304631,133666,Acropora millepora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,millepora,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
54307611,133700,Montipora hoffmeisteri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hoffmeisteri,,,,"Wells, 1954",Least Concern,,3.1,Decreasing,Global
149768986,21309,Tachypleus tridentatus,ANIMALIA,ARTHROPODA,XIPHOSURA,MEROSTOMATA,LIMULIDAE,Tachypleus,tridentatus,,,,"(Leach, 1819)",Endangered,A4bcd,3.1,Decreasing,Global
178341498,178290276,Pycnopodia helianthoides,ANIMALIA,ECHINODERMATA,FORCIPULATIDA,ASTEROIDEA,ASTERIIDAE,Pycnopodia,helianthoides,,,,"(Brandt, 1835)",Critically Endangered,A2ace,3.1,Decreasing,Global
184253216,163144,Opisthoteuthis chathamensis,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,chathamensis,,,,"O’Shea, 1999",Critically Endangered,A2b,3.1,Decreasing,Global
